bcr_dir,RunNumberPartNumberID,RunNumber,PartNumber,ca_time,ym_time,Sensor,BoardNumber,ArrayNumber,time_betw_scan_min,CA,CA Humidity,CA Temperature,YM,YM Humidity,YM Temperature,CA_cav_dia,CA_void_cav,CA_cav_depth,Ca_void_mem,CA_overlap_min,CA_overlap_max,YM_void_mem,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac hoj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/M],t on 10/5 mM glu/lac [s],Lav O2 - Hoj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
,27831,R29378,932-029,17-04-2021 17:14,19-04-2021 12:56,Glu,3,8,2590,2.509,30.44,25.87,5.681,28.28,26.19,1171.67,25.313,57.825,28.899,89.243,146.988,31.719,Approved,22.42,2.08,11.2,40.28,39.16,944,6.5,-1.12,20,9.39,-0.01,0.02
,27061,R28961,932-029,22-03-2021 17:26,23-03-2021 07:44,Glu,8,7,536,2.328,26.25,29.24,5.646,27.71,26.63,1157.84,22.391,60.42,28.082,89.71,211.081,31.188,Approved,22.13,2.05,10.1,39.98,38.56,628,5.9,-1.42,21,7.31,-0.24,-0.06
,28099,R29535,932-029,22-04-2021 07:52,26-04-2021 19:14,Glu,3,7,3018,2.318,32.98,27.14,5.457,28.72,26.54,1166.99,21.954,61.326,32.418,120.875,189.196,30.685,Approved,24.8,2.03,11.0,40.82,40.78,279,4.7,-0.04,32,9.82,-0.16,0.02
,27831,R29378,932-029,17-04-2021 17:08,19-04-2021 12:48,Glu,1,9,2622,2.708,30.05,25.8,5.6,28.07,25.94,1183.79,24.908,56.801,29.574,110.241,209.984,31.966,Approved,22.3,2.08,11.4,40.8,40.32,951,5.1,-0.48,22,7.93,-0.01,0.05
,27467,R29176,932-029,30-03-2021 20:20,31-03-2021 14:32,Glu,1,8,1903,2.181,32.76,25.57,5.572,27.85,26.77,1173.07,22.133,63.64,32.073,15.766,162.919,29.877,Approved,22.63,2.06,11.1,40.51,39.82,774,4.8,-0.69,21,10.87,-0.1,0.04
,27808,R29355,932-029,13-04-2021 07:10,13-04-2021 23:08,Glu,8,1,1067,2.496,34.59,26.47,5.823,33.26,24.32,1171.71,23.636,61.483,27.593,99.742,209.984,32.044,Approved,19.48,2.08,10.4,41.22,40.5,951,4.4,-0.72,21,9.1,-0.11,0.03
,26944,R28916,932-029,16-03-2021 19:50,22-03-2021 19:28,Glu,2,16,1360,2.622,31.19,26.58,6.121,29.46,26.1,1167.57,19.759,61.825,28.704,84.087,194.452,27.639,Approved,22.23,2.05,10.1,41.76,41.13,605,5.9,-0.63,24,13.07,-0.37,0.05
,27178,R29015,932-029,23-03-2021 23:32,25-03-2021 01:04,Glu,3,3,2053,2.297,30.49,25.76,5.347,28.07,26.43,1159.12,21.19,60.118,28.563,79.127,211.005,26.534,Approved,23.38,2.04,11.2,41.09,40.48,405,4.8,-0.61,21,8.1,-0.03,0.03
,28298,R29661,932-029,02-05-2021 10:58,03-05-2021 17:36,Glu,1,3,818,2.499,29.02,26.91,5.815,28.96,26.17,1174.36,24.455,60.191,30.892,121.372,205.804,32.278,Approved,22.28,2.0,10.6,40.29,40.04,740,4.8,-0.25,21,12.02,-0.33,0.04
,27692,R29275,932-029,08-04-2021 13:28,12-04-2021 13:38,Glu,8,14,2831,2.614,32.66,25.83,6.002,27.21,26.45,1178.96,25.192,58.968,29.091,136.489,199.484,32.152,Approved,25.57,2.09,10.6,41.1,40.1,473,6.3,-1.0,21,8.79,-0.64,0.0
,28399,R29710,932-029,03-05-2021 08:20,04-05-2021 13:18,Glu,2,9,1290,2.654,29.33,27.35,6.069,28.76,26.01,1183.73,24.273,64.585,28.153,94.493,199.484,32.921,Approved,21.65,2.01,10.8,39.93,39.37,614,5.9,-0.56,21,8.08,-0.03,0.03
,27453,R29162,932-029,31-03-2021 20:20,01-04-2021 13:22,Glu,7,9,899,2.41,33.7,24.35,5.352,27.71,26.68,1185.29,24.428,64.373,30.796,110.818,189.973,31.829,Approved,22.68,2.12,10.5,38.7,37.06,434,8.0,-1.64,32,9.62,-0.1,0.01
,27343,R29104,932-029,25-03-2021 13:14,26-03-2021 09:42,Glu,1,4,756,2.635,31.41,27.07,6.134,28.05,26.65,1168.52,19.962,58.016,30.036,120.875,199.707,29.115,Approved,25.13,2.07,9.8,41.21,40.82,906,6.7,-0.39,21,7.25,0.0,0.04
,28088,R29524,932-029,21-04-2021 12:00,22-04-2021 14:18,Glu,3,2,1154,2.264,33.06,27.39,6.165,27.95,26.65,1169.99,24.234,57.857,28.408,115.491,204.734,31.237,Approved,19.22,2.03,10.7,41.35,40.47,421,5.4,-0.88,21,7.44,-0.13,0.0
,28032,R29488,932-029,21-04-2021 23:14,22-04-2021 18:30,Glu,2,3,948,2.595,29.24,27.07,6.009,27.73,26.13,1154.98,20.678,54.439,28.259,105.503,211.005,28.842,Approved,22.2,1.95,10.1,41.25,40.72,539,5.8,-0.53,20,7.64,-0.63,-0.22
,27301,R29084,932-029,25-03-2021 00:42,25-03-2021 18:30,Glu,1,16,1160,2.644,30.87,27.05,5.234,27.78,26.36,1178.95,20.235,58.677,29.865,126.131,210.218,27.345,Approved,22.32,2.06,10.2,41.55,40.47,658,4.9,-1.08,21,8.38,-0.08,0.01
,27920,R29413,932-029,17-04-2021 15:00,20-04-2021 09:52,Glu,3,12,3438,2.369,27.33,27.07,5.814,27.28,26.91,1175.7,21.526,60.984,31.28,52.554,189.196,31.457,Approved,25.13,2.0,9.8,41.27,40.38,571,5.0,-0.89,21,9.88,-0.32,-0.01
,27735,R29300,932-029,11-04-2021 10:16,12-04-2021 16:18,Glu,8,3,1025,2.46,29.28,26.68,5.592,29.21,25.48,1182.47,23.644,54.376,27.1,110.241,183.736,30.168,Approved,19.38,2.05,10.6,40.62,39.5,969,5.3,-1.12,21,11.15,-0.28,0.05
,27219,R29038,932-029,22-03-2021 20:04,23-03-2021 12:00,Glu,3,11,789,2.327,28.15,27.95,5.493,28.32,26.26,1178.24,21.255,55.245,24.836,110.241,178.486,26.915,Approved,22.17,2.06,11.9,41.32,40.47,315,7.1,-0.85,31,10.64,-0.34,-0.05
,27751,R29316,932-029,11-04-2021 13:58,12-04-2021 17:04,Glu,2,8,505,2.371,32.52,25.13,6.399,29.14,25.53,1170.3,21.204,56.393,30.603,105.109,189.196,30.78,Approved,22.22,2.03,10.8,40.31,38.08,641,6.0,-2.23,21,9.65,-0.14,-0.03
,27977,R29452,932-029,19-04-2021 14:20,20-04-2021 15:24,Glu,2,12,781,2.547,30.12,27.07,5.841,29.13,25.57,1169.51,21.394,59.624,31.192,110.364,168.174,31.16,Approved,25.08,2.05,10.1,41.65,40.92,611,5.5,-0.73,21,8.47,-0.39,-0.06
,27355,R29116,932-029,28-03-2021 11:22,30-03-2021 05:44,Glu,8,13,1920,2.491,29.04,27.11,5.398,27.53,26.91,1177.97,23.444,58.95,30.123,110.818,205.804,31.796,Approved,19.62,1.94,10.3,40.92,40.52,390,5.8,-0.4,21,11.49,-0.37,-0.09
,27924,R29417,932-029,18-04-2021 12:34,19-04-2021 17:30,Glu,1,1,2362,2.535,30.67,26.4,6.252,29.16,25.96,1190.67,21.557,58.048,30.085,105.503,211.005,30.075,Approved,25.18,2.08,10.0,40.29,38.86,644,6.2,-1.43,21,8.17,-0.24,0.0
,28348,R29693,932-029,01-05-2021 11:16,04-05-2021 05:46,Glu,8,13,3199,2.34,28.7,27.19,5.953,27.09,26.72,1174.74,22.296,58.741,32.621,136.642,204.962,31.172,Approved,24.95,2.03,11.6,40.8,39.9,366,4.3,-0.9,21,10.45,-0.11,0.05
,28026,R29482,932-029,22-04-2021 01:28,22-04-2021 17:02,Glu,8,12,1118,2.561,32.96,25.52,6.443,28.69,26.03,1170.15,27.288,60.163,31.168,78.744,178.486,34.242,Approved,19.25,2.01,11.2,40.71,40.1,394,6.7,-0.61,31,9.51,-0.07,0.01
,26926,R28898,932-029,16-03-2021 15:28,19-03-2021 01:30,Glu,8,5,950,2.518,33.28,25.38,6.097,28.0,26.81,1175.42,22.054,62.585,25.696,110.241,167.987,27.829,Approved,22.42,2.07,11.8,41.35,40.9,333,6.6,-0.45,31,11.34,-0.62,-0.06
,28299,R29662,932-029,29-04-2021 01:22,04-05-2021 11:44,Glu,1,13,7228,2.458,32.93,26.72,5.543,27.53,26.96,1168.7,21.621,61.524,31.703,110.364,189.196,30.884,Approved,22.75,2.02,9.5,40.64,39.63,554,4.8,-1.01,21,7.79,-0.1,0.01
,28016,R29472,932-029,20-04-2021 17:06,21-04-2021 15:18,Glu,1,1,2184,2.573,34.51,26.66,5.803,29.85,25.32,1179.67,22.956,54.886,29.081,110.818,158.311,32.077,Approved,22.23,1.98,9.8,40.5,40.21,550,5.7,-0.29,21,7.68,-0.54,-0.22
,28329,R29674,932-029,02-05-2021 08:38,03-05-2021 14:52,Glu,1,9,1394,2.829,31.35,25.04,6.045,28.5,26.29,1190.63,24.021,57.711,30.832,100.264,179.419,32.376,Approved,22.25,2.05,10.9,40.69,40.44,786,5.0,-0.25,60,9.95,-0.37,0.03
,27809,R29356,932-029,13-04-2021 13:52,14-04-2021 12:38,Glu,2,3,3031,2.305,32.3,27.28,6.055,27.26,27.07,1173.51,21.374,61.268,28.828,36.926,211.005,29.672,Approved,22.6,2.05,10.0,41.41,40.54,658,4.4,-0.87,21,9.06,-0.04,0.02
,27516,R29205,932-029,01-04-2021 10:16,07-04-2021 01:20,Glu,2,9,3101,2.444,31.21,27.07,6.085,28.2,26.36,1171.01,22.244,57.362,33.639,115.62,194.452,31.794,Approved,21.32,2.05,10.2,40.74,40.2,561,4.9,-0.54,21,8.7,-0.13,-0.02
,28232,R29631,932-029,27-04-2021 11:10,03-05-2021 21:00,Glu,2,6,2509,2.072,32.34,27.14,6.337,27.48,26.82,1181.28,24.38,54.835,33.566,105.503,211.005,32.474,Approved,22.65,2.04,10.1,40.49,40.18,693,5.2,-0.31,21,8.29,-0.06,0.01
,27175,R29012,932-029,23-03-2021 11:40,24-03-2021 11:50,Glu,1,3,2452,2.486,29.92,27.11,5.54,28.17,26.43,1157.53,19.834,58.328,28.556,99.853,204.962,27.108,Approved,22.68,2.07,10.6,39.93,38.53,354,7.2,-1.4,20,13.22,-0.06,0.04
,27970,R29445,932-029,20-04-2021 22:06,21-04-2021 17:28,Glu,1,11,1832,2.221,33.97,25.6,5.987,28.77,26.22,1167.02,23.383,57.295,28.981,105.541,200.527,31.579,Approved,22.12,2.07,10.4,41.05,40.17,544,5.2,-0.88,22,8.48,-0.47,-0.13
,28336,R29681,932-029,29-04-2021 05:08,04-05-2021 13:54,Glu,2,15,4261,2.475,33.48,26.13,6.381,27.53,26.17,1164.83,25.151,56.552,31.53,110.818,168.865,33.597,Approved,21.77,2.01,12.2,39.87,39.49,334,7.3,-0.38,36,7.36,-0.04,0.02
,27659,R29242,932-029,07-04-2021 01:06,08-04-2021 07:24,Glu,3,8,2016,2.468,34.14,25.87,6.085,30.56,24.95,1155.73,20.576,59.578,29.76,126.131,189.196,29.798,Approved,22.12,2.06,12.0,40.47,39.95,359,6.1,-0.52,32,8.05,-0.17,-0.02
,28460,R29753,932-029,04-05-2021 06:06,05-05-2021 12:18,Glu,1,11,1576,2.35,34.27,27.0,6.653,27.22,26.56,1166.55,24.373,60.138,30.501,100.264,179.419,33.854,Approved,24.95,2.02,9.9,40.03,39.62,523,5.7,-0.41,21,8.31,-0.09,0.01
,27829,R29376,932-029,14-04-2021 22:46,16-04-2021 02:46,Glu,3,6,1288,2.427,30.71,26.68,5.869,27.46,27.02,1169.57,24.415,58.678,28.91,120.741,194.235,30.644,Approved,22.48,2.0,9.9,41.28,41.0,775,6.6,-0.28,21,8.24,-0.48,0.01
,27207,R29026,932-029,24-03-2021 12:12,25-03-2021 22:32,Glu,2,10,1384,2.607,31.63,26.42,5.992,28.23,26.49,1176.0,21.567,59.674,25.733,104.992,194.235,28.163,Approved,21.35,2.13,10.5,40.62,39.43,492,7.4,-1.19,23,8.5,-0.12,-0.02
,27896,R29408,932-029,15-04-2021 20:20,19-04-2021 17:00,Glu,3,14,5558,2.597,33.67,25.83,6.137,27.81,26.31,1192.17,21.036,57.968,30.666,105.109,189.196,29.093,Approved,22.42,2.08,11.7,40.58,40.42,572,6.6,-0.16,21,7.18,-0.03,0.02
,27815,R29362,932-029,14-04-2021 00:32,15-04-2021 11:40,Glu,2,4,1367,2.355,35.82,24.6,6.07,27.39,26.95,1164.27,24.109,61.165,27.714,110.241,194.235,30.92,Approved,22.37,1.95,11.0,40.26,38.3,458,8.8,-1.96,21,12.01,-0.09,-0.04
,27154,R28991,932-029,20-03-2021 15:58,22-03-2021 12:24,Glu,3,13,1607,2.659,27.96,26.96,7.223,28.76,26.06,1166.41,22.081,68.632,30.231,94.952,211.005,29.229,Approved,22.3,1.99,10.8,41.1,40.55,228,8.4,-0.55,76,10.69,-0.25,-0.16
,28280,R29643,932-029,28-04-2021 07:22,29-04-2021 04:02,Glu,3,2,1734,2.478,31.55,25.87,6.329,27.71,26.66,1181.59,24.886,57.809,28.759,120.741,209.984,31.727,Approved,22.43,2.09,9.6,40.06,38.75,512,6.3,-1.31,21,7.29,-0.28,-0.04
,27923,R29416,932-029,18-04-2021 14:42,19-04-2021 14:34,Glu,8,9,848,2.62,32.47,25.2,5.453,30.96,26.21,1180.54,21.026,60.04,31.342,110.364,189.196,29.564,Approved,22.47,2.07,11.3,40.56,40.41,749,6.2,-0.15,21,7.57,0.0,0.05
,28142,R29578,932-029,24-04-2021 16:20,26-04-2021 10:36,Glu,3,12,1010,2.477,30.15,25.69,5.87,29.8,26.01,1174.72,25.162,60.462,31.716,84.432,168.865,32.792,Approved,22.75,2.02,11.1,41.02,40.26,288,4.8,-0.76,32,8.06,-0.28,-0.06
,28390,R29701,932-029,03-05-2021 07:26,04-05-2021 04:42,Glu,2,16,835,2.55,29.71,26.96,5.871,28.54,26.75,1175.33,23.097,62.019,29.244,126.649,195.25,31.954,Approved,21.7,2.02,12.7,40.18,39.65,295,6.0,-0.53,32,10.28,-0.03,0.08
,28013,R29469,932-029,21-04-2021 02:48,22-04-2021 09:40,Glu,2,12,1429,2.452,32.17,26.52,6.212,27.61,26.65,1173.28,23.618,55.439,29.327,121.372,205.804,31.547,Approved,21.92,1.87,10.7,40.9,40.38,339,6.1,-0.52,31,8.34,-0.14,-0.05
,28028,R29484,932-029,21-04-2021 11:14,22-04-2021 10:10,Glu,1,9,1143,2.279,32.64,27.25,5.884,27.75,26.33,1178.89,22.188,58.622,32.212,110.364,189.196,29.969,Approved,22.78,2.03,11.1,40.66,39.39,251,7.5,-1.27,65,9.29,-0.48,0.09
,28457,R29750,932-029,04-05-2021 17:50,06-05-2021 14:04,Glu,8,3,865,2.365,33.94,27.42,5.966,27.98,26.61,1165.73,22.999,59.449,33.177,84.087,210.218,32.28,Approved,22.57,1.99,10.5,40.87,39.92,633,4.6,-0.95,21,7.67,-0.03,0.01
,27685,R29268,932-029,07-04-2021 23:56,08-04-2021 19:08,Glu,3,11,1362,2.459,30.25,27.28,5.883,27.65,26.84,1167.43,22.066,60.526,32.546,131.386,194.452,30.377,Approved,22.55,2.08,10.9,41.18,40.38,425,6.3,-0.8,21,9.41,-0.03,0.01
,28299,R29662,932-029,29-04-2021 01:44,04-05-2021 12:12,Glu,8,3,7194,2.447,32.35,27.04,5.438,27.8,26.93,1166.85,21.11,60.487,30.787,115.62,210.218,29.387,Approved,22.78,2.04,9.3,40.57,39.65,1150,5.3,-0.92,21,7.71,-0.05,0.04
,28557,R29791,932-029,04-05-2021 23:08,06-05-2021 22:30,Glu,1,14,1070,2.753,30.91,27.55,5.833,27.95,26.13,1174.88,22.853,59.206,33.893,105.109,183.941,31.18,Approved,22.42,2.02,10.3,39.74,37.67,678,5.7,-2.07,21,8.73,-0.02,0.03
,27219,R29038,932-029,22-03-2021 20:18,23-03-2021 12:26,Glu,8,10,785,2.323,28.82,27.74,5.645,26.79,26.73,1174.6,21.676,56.461,25.407,115.491,204.734,27.86,Approved,22.17,2.11,10.6,39.3,36.93,322,6.4,-2.37,31,9.17,-0.31,-0.07
,28194,R29594,932-029,26-04-2021 08:12,03-05-2021 13:32,Glu,1,8,6133,2.336,29.24,27.18,6.725,28.97,25.83,1205.86,21.823,51.583,29.208,121.328,211.005,27.698,Approved,22.58,2.05,13.1,40.65,40.0,445,6.2,-0.65,20,11.99,-0.1,0.04
,27976,R29451,932-029,19-04-2021 15:14,20-04-2021 05:22,Glu,3,11,1745,2.451,31.16,27.23,5.808,27.85,26.61,1190.72,21.785,53.928,29.808,116.053,211.005,29.739,Approved,21.87,2.03,10.1,41.01,39.35,883,4.3,-1.66,21,9.55,-0.16,-0.03
,27773,R29338,932-029,13-04-2021 18:02,15-04-2021 16:04,Glu,2,11,2164,2.248,33.58,26.38,6.117,28.87,25.9,1173.98,23.342,65.304,31.85,126.603,211.005,32.045,Approved,22.58,2.06,10.6,40.88,40.24,565,6.7,-0.64,21,7.06,-0.06,0.03
,28227,R29626,932-029,27-04-2021 09:54,29-04-2021 09:06,Glu,1,1,1574,2.494,32.62,26.29,6.075,28.18,25.78,1183.42,26.112,57.897,30.234,115.491,173.236,33.678,Approved,22.45,2.0,9.4,40.66,40.34,591,4.9,-0.32,21,8.0,-0.17,-0.01
,27162,R28999,932-029,22-03-2021 11:44,23-03-2021 02:48,Glu,2,11,508,2.409,30.17,26.68,6.429,28.32,26.61,1182.74,23.499,57.293,27.698,115.491,173.236,30.212,Approved,22.17,2.02,11.0,40.76,39.53,357,6.8,-1.23,31,10.04,-0.36,-0.08
,27222,R29041,932-029,24-03-2021 23:30,25-03-2021 15:06,Glu,3,12,1555,2.46,30.5,26.82,5.64,27.51,26.82,1160.98,19.279,58.991,28.467,131.386,204.962,27.076,Approved,22.63,1.95,10.2,39.35,37.02,460,7.8,-2.33,21,12.09,-0.06,0.02
,28459,R29752,932-029,03-05-2021 13:16,05-05-2021 13:12,Glu,3,8,2616,2.141,33.65,25.3,6.22,28.64,26.45,1179.99,21.23,59.472,30.873,115.62,204.962,30.99,Approved,24.87,2.03,9.8,40.66,39.94,568,5.8,-0.72,21,6.88,-0.69,-0.07
,27606,R29240,932-029,06-04-2021 23:30,07-04-2021 13:36,Glu,8,9,2240,2.65,32.99,26.68,5.743,27.76,26.54,1161.2,21.009,62.722,30.929,136.642,194.452,30.058,Approved,18.12,2.04,10.9,40.2,39.96,460,5.8,-0.24,21,9.8,-0.53,-0.02
,28225,R29624,932-029,27-04-2021 17:22,29-04-2021 16:28,Glu,1,1,1773,2.492,32.49,26.72,6.239,28.27,26.51,1177.26,26.899,56.538,33.622,121.372,189.973,36.933,Approved,22.42,2.14,9.0,39.17,37.83,533,6.5,-1.34,21,7.99,-0.37,-0.04
,28460,R29753,932-029,04-05-2021 06:10,05-05-2021 12:22,Glu,2,1,1576,2.306,34.0,27.05,6.791,27.61,26.35,1178.34,23.044,57.406,29.034,116.095,163.588,32.581,Approved,24.83,2.04,9.9,40.35,39.79,373,5.8,-0.56,32,6.59,-0.11,-0.01
,27777,R29342,932-029,13-04-2021 07:36,13-04-2021 23:42,Glu,8,8,1564,2.41,33.68,26.89,6.253,32.17,23.79,1180.31,25.409,57.956,31.666,121.372,189.973,34.889,Approved,25.53,1.88,11.8,40.71,39.92,194,5.7,-0.79,44,10.41,-0.55,-0.02
,27982,R29457,932-029,20-04-2021 15:26,21-04-2021 09:00,Glu,3,1,1584,2.395,31.6,26.95,6.2,27.04,26.82,1167.01,23.828,61.332,30.136,100.264,168.865,33.806,Approved,18.93,2.01,10.3,40.52,39.82,334,5.1,-0.7,32,9.4,-0.12,0.02
,28456,R29749,932-029,04-05-2021 19:34,05-05-2021 21:46,Glu,2,7,1522,2.707,32.14,27.53,5.911,27.8,26.51,1169.08,22.716,57.641,29.406,131.926,189.973,33.412,Approved,22.42,2.02,9.9,40.52,39.02,810,6.1,-1.5,21,7.0,-0.07,-0.01
,27926,R29419,932-029,18-04-2021 09:32,20-04-2021 02:48,Glu,8,3,1988,2.56,28.6,27.18,5.272,28.27,26.4,1163.86,23.972,59.214,29.99,94.987,179.419,33.723,Approved,21.93,2.05,9.4,39.4,37.04,554,7.4,-2.36,21,10.84,-0.05,0.04
,27982,R29457,932-029,20-04-2021 15:20,21-04-2021 08:50,Glu,1,5,1586,2.241,32.2,26.88,5.97,26.96,26.68,1161.99,24.072,60.601,29.875,105.541,158.311,33.446,Approved,18.93,2.02,10.2,40.3,39.43,418,5.2,-0.87,20,9.1,-0.16,0.02
,27767,R29332,932-029,13-04-2021 08:08,14-04-2021 21:20,Glu,1,5,2663,2.258,32.71,27.25,6.174,26.85,27.07,1167.98,23.652,65.06,32.098,116.053,211.005,30.507,Approved,22.52,2.05,10.2,41.43,40.74,518,4.6,-0.69,21,8.34,-0.16,-0.02
,27884,R29396,932-029,19-04-2021 07:24,19-04-2021 20:52,Glu,3,8,705,2.298,29.04,27.04,6.376,26.87,26.52,1160.16,25.08,58.627,31.26,21.108,168.865,33.303,Approved,22.43,2.08,12.9,40.53,40.16,343,6.7,-0.37,36,7.07,0.02,0.08
,27990,R29465,932-029,20-04-2021 17:52,22-04-2021 12:36,Glu,8,1,1058,2.667,34.29,26.79,6.061,28.42,26.58,1176.18,20.249,57.299,30.389,105.109,168.174,30.288,Approved,21.87,1.91,9.6,41.02,39.77,421,4.9,-1.25,21,5.95,-0.16,-0.07
,28344,R29689,932-029,04-05-2021 09:24,05-05-2021 21:14,Glu,3,10,1836,2.523,33.73,27.04,5.473,27.85,26.72,1177.71,24.176,59.045,29.835,120.741,199.484,34.201,Approved,22.45,2.01,10.3,41.31,40.37,814,5.2,-0.94,21,8.01,-0.06,0.0
,27498,R29187,932-029,01-04-2021 02:48,06-04-2021 06:06,Glu,3,8,6707,2.219,30.74,27.14,5.822,27.51,26.66,1170.3,20.918,59.291,28.175,126.603,211.005,28.692,Approved,17.13,2.08,11.1,40.51,38.98,445,5.6,-1.53,22,10.95,-0.34,-0.01
,27771,R29336,932-029,13-04-2021 03:52,13-04-2021 18:22,Glu,3,6,2079,2.402,33.75,27.49,6.029,27.46,26.06,1164.59,25.496,64.183,29.874,131.24,188.985,34.203,Approved,21.85,2.06,10.9,40.9,40.11,632,5.8,-0.79,21,10.77,-0.1,0.02
,27019,R28943,932-029,18-03-2021 04:38,19-03-2021 07:52,Glu,2,16,870,2.582,30.93,27.35,5.707,27.7,27.02,1171.13,22.517,61.092,26.336,99.742,173.236,28.165,Approved,22.48,2.02,10.6,41.09,40.36,463,5.4,-0.73,21,12.25,-0.09,0.0
,27260,R29061,932-029,24-03-2021 19:16,29-03-2021 22:32,Glu,3,15,1214,2.642,30.49,26.58,5.587,28.1,26.52,1169.92,25.69,63.157,29.812,120.741,173.236,31.226,Approved,19.7,2.07,9.9,40.66,40.8,562,4.4,0.14,21,10.6,-0.33,-0.11
,27981,R29456,932-029,20-04-2021 16:42,21-04-2021 12:40,Glu,1,1,1024,2.537,31.8,27.16,6.625,27.98,26.24,1177.61,23.163,58.229,27.243,104.992,162.737,30.861,Approved,21.83,1.91,10.1,40.22,39.9,480,6.2,-0.32,22,8.85,-0.16,-0.07
,28124,R29560,932-029,25-04-2021 15:44,27-04-2021 08:48,Glu,1,13,2519,2.59,31.82,25.18,6.373,28.55,26.15,1161.9,23.811,61.879,34.991,105.109,183.941,32.831,Approved,22.12,2.02,10.4,40.25,39.79,582,5.9,-0.46,21,7.04,-0.37,-0.18
,27412,R29140,932-029,30-03-2021 08:54,01-04-2021 12:22,Glu,3,8,706,2.291,32.46,26.26,5.742,28.57,26.38,1165.09,22.796,60.994,26.397,136.489,188.985,28.15,Approved,22.6,2.04,11.0,40.41,39.27,262,7.0,-1.14,35,8.96,-0.62,-0.24
,27367,R29128,932-029,30-03-2021 05:44,31-03-2021 02:34,Glu,3,9,1995,2.363,30.59,27.32,5.433,27.73,26.45,1173.51,20.752,61.235,30.16,120.875,183.941,27.957,Approved,22.58,2.05,10.3,40.48,39.37,431,5.2,-1.11,21,8.57,-0.46,-0.14
,28115,R29551,932-029,22-04-2021 02:52,22-04-2021 22:36,Glu,3,5,899,2.395,30.86,26.96,6.298,30.79,24.97,1182.57,21.533,55.791,31.823,126.131,189.196,31.197,Approved,18.88,2.02,11.0,40.65,39.99,401,5.0,-0.66,32,6.74,-0.11,-0.02
,27504,R29193,932-029,01-04-2021 05:20,06-04-2021 05:52,Glu,8,16,6213,2.365,32.81,25.38,5.881,27.9,26.52,1172.23,19.942,62.928,29.198,105.109,168.174,29.302,Approved,17.02,2.04,11.4,40.77,40.62,518,5.4,-0.15,21,10.37,-0.25,-0.02
,27874,R29386,932-029,20-04-2021 20:52,22-04-2021 19:38,Glu,1,1,719,2.602,32.54,26.88,6.336,28.27,26.29,1175.59,23.222,58.115,32.762,94.952,211.005,31.073,Approved,21.83,1.93,10.1,41.15,40.27,579,5.2,-0.88,21,7.88,-0.13,-0.09
,27751,R29316,932-029,11-04-2021 13:56,12-04-2021 17:00,Glu,1,1,509,2.487,32.35,25.15,6.406,29.83,25.57,1177.52,21.194,57.638,30.717,126.131,194.452,30.589,Approved,22.18,2.09,10.6,40.38,38.65,763,6.0,-1.73,21,10.77,-0.13,-0.01
,27770,R29335,932-029,13-04-2021 03:18,13-04-2021 20:16,Glu,1,5,1883,2.259,34.15,27.09,6.138,28.1,26.54,1159.78,23.507,64.737,31.978,121.328,211.005,31.849,Approved,25.45,2.05,10.7,41.55,40.05,719,5.6,-1.5,21,8.52,-0.46,0.0
,27885,R29397,932-029,15-04-2021 17:46,16-04-2021 09:52,Glu,2,4,898,2.37,33.45,27.14,6.252,26.85,27.14,1162.42,21.958,61.301,31.67,115.62,199.707,29.722,Approved,22.38,2.01,9.5,39.38,38.58,460,7.0,-0.8,21,10.01,-0.2,-0.05
,27355,R29116,932-029,28-03-2021 11:04,30-03-2021 05:00,Glu,2,12,1934,2.585,28.37,27.19,5.339,27.58,26.73,1176.16,23.389,60.771,30.111,121.372,200.527,32.149,Approved,19.6,2.02,9.6,40.34,39.11,573,6.0,-1.23,21,11.31,-0.32,-0.09
,27775,R29340,932-029,13-04-2021 01:08,13-04-2021 16:58,Glu,2,4,2556,2.227,33.21,27.26,6.387,28.37,26.49,1160.2,25.899,66.327,32.475,100.264,179.419,37.205,Approved,21.87,2.05,10.6,40.7,37.98,570,7.3,-2.72,22,9.94,-0.03,0.03
,28031,R29487,932-029,21-04-2021 03:08,21-04-2021 22:08,Glu,1,10,1491,2.607,33.83,25.62,5.738,27.75,26.36,1164.44,19.768,53.706,29.193,131.386,173.43,28.924,Approved,21.87,2.01,9.6,41.21,39.81,1235,5.8,-1.4,21,7.39,-0.11,-0.04
,27921,R29414,932-029,18-04-2021 09:36,19-04-2021 16:14,Glu,1,1,2166,2.623,28.77,27.12,5.751,28.82,26.15,1178.5,23.605,58.472,27.695,104.992,167.987,30.548,Approved,21.92,2.03,9.8,41.22,40.29,868,5.2,-0.93,21,5.67,-0.07,-0.01
,27300,R29083,932-029,24-03-2021 19:48,25-03-2021 12:52,Glu,5,4,1194,2.697,30.32,26.61,5.834,29.5,25.64,1161.91,23.031,60.62,29.626,126.649,179.419,31.514,Approved,26.2,2.06,11.4,40.45,40.24,483,6.1,-0.21,21,9.48,-0.07,0.0
,28092,R29528,932-029,23-04-2021 14:14,26-04-2021 20:20,Glu,1,13,2411,2.425,29.07,26.68,5.767,27.48,26.28,1163.04,25.412,61.061,29.502,115.491,167.987,31.704,Approved,22.7,2.03,10.1,41.13,40.21,379,4.6,-0.92,21,8.58,-0.29,-0.05
