time_betw_scan_hours,CA,YM,Class,cluster normalized - 4 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
7009.000,3.000,6.000,1.000,2.000,0.250,0.430,0.766,0.837,0.299,0.111,0.816,0.260,0.841,0.595
8087.000,3.000,7.000,1.000,2.000,0.255,0.570,0.823,0.870,0.155,0.172,0.785,0.556,0.795,0.514
3981.000,2.564,6.000,1.000,2.000,0.283,0.486,0.859,0.876,0.283,0.111,0.734,0.154,0.902,0.676
4709.000,3.000,6.000,1.000,2.000,0.292,0.542,0.816,0.895,0.392,0.035,0.847,0.841,0.864,0.568
5281.000,2.000,7.000,1.000,2.000,0.259,0.561,0.898,0.918,0.234,0.116,0.751,0.347,0.758,0.568
1630.000,3.000,7.000,1.000,2.000,0.241,0.505,0.819,0.838,0.189,0.106,0.725,0.440,0.667,0.662
990.000,3.000,6.000,1.000,2.000,0.231,0.393,0.809,0.853,0.299,0.131,0.774,0.346,0.629,0.541
1231.000,3.000,7.000,1.000,2.000,0.288,0.514,0.829,0.830,0.248,0.172,0.690,0.691,0.538,0.581
3132.000,3.000,6.000,1.000,2.000,0.269,0.495,0.765,0.830,0.292,0.136,0.804,0.376,0.826,0.608
1546.000,2.355,6.202,1.000,2.000,0.236,0.346,0.810,0.807,0.396,0.131,0.676,0.530,0.432,0.419
1450.000,3.000,5.620,1.000,2.000,0.241,0.467,0.845,0.883,0.298,0.040,0.772,0.744,0.773,0.500
2861.000,2.573,7.000,1.000,2.000,0.255,0.458,0.768,0.819,0.198,0.096,0.777,0.595,0.909,0.730
1703.000,3.000,7.000,1.000,2.000,0.292,0.402,0.833,0.847,0.375,0.096,0.718,0.505,0.674,0.459
39.000,2.000,6.558,1.000,3.000,0.283,0.458,0.822,0.807,0.475,0.076,0.656,0.294,0.629,0.554
1730.000,2.000,5.000,1.000,3.000,0.330,0.336,0.793,0.801,0.518,0.081,0.696,0.514,0.765,0.662
1535.000,3.000,7.000,1.000,2.000,0.297,0.645,0.797,0.829,0.182,0.111,0.745,0.251,0.909,0.662
4548.000,3.000,7.000,1.000,2.000,0.250,0.486,0.795,0.837,0.187,0.101,0.766,0.524,0.682,0.500
85.000,3.000,5.592,1.000,2.000,0.245,0.421,0.870,0.906,0.409,0.035,0.777,0.492,0.674,0.527
3861.000,3.000,6.000,1.000,0.000,0.325,0.402,0.629,0.659,0.228,0.268,0.692,0.582,0.606,0.595
2909.000,3.000,6.268,1.000,2.000,0.288,0.449,0.812,0.871,0.333,0.081,0.806,0.401,0.871,0.581
1764.000,2.000,6.000,1.000,2.000,0.269,0.486,0.758,0.813,0.274,0.096,0.781,0.497,0.939,0.649
1249.000,2.638,6.000,1.000,2.000,0.292,0.430,0.745,0.738,0.400,0.227,0.649,0.439,0.674,0.486
1580.000,2.759,6.000,1.000,2.000,0.292,0.411,0.895,0.923,0.260,0.141,0.765,0.353,0.833,0.622
3147.000,3.000,6.000,1.000,2.000,0.264,0.505,0.848,0.836,0.185,0.182,0.670,0.579,0.644,0.459
1165.000,3.000,6.789,1.000,2.000,0.283,0.561,0.720,0.815,0.148,0.146,0.853,0.435,0.614,0.432
1560.000,3.000,6.000,1.000,2.000,0.307,0.430,0.839,0.858,0.444,0.051,0.731,0.465,0.780,0.554
178.000,3.000,7.000,1.000,0.000,0.311,0.393,0.720,0.646,0.277,0.253,0.506,0.585,0.598,0.676
2013.000,3.000,6.000,1.000,2.000,0.193,0.402,0.831,0.845,0.300,0.121,0.719,0.449,0.811,0.622
1365.000,3.000,6.000,1.000,2.000,0.264,0.374,0.801,0.816,0.331,0.116,0.712,0.701,0.530,0.378
8535.000,2.491,6.000,1.000,2.000,0.283,0.458,0.836,0.892,0.179,0.086,0.807,0.473,0.848,0.595
1277.000,2.000,6.000,1.000,2.000,0.269,0.402,0.692,0.685,0.314,0.247,0.634,0.523,0.848,0.595
5721.000,3.000,6.000,1.000,2.000,0.222,0.458,0.815,0.836,0.217,0.076,0.729,0.199,0.750,0.568
389.000,3.000,7.000,1.000,2.000,0.231,0.617,0.787,0.836,0.086,0.227,0.779,0.755,0.742,0.473
3906.000,2.740,6.000,1.000,2.000,0.274,0.533,0.826,0.848,0.219,0.076,0.734,0.647,0.856,0.649
870.000,2.775,6.000,1.000,3.000,0.264,0.374,0.715,0.691,0.412,0.106,0.606,0.644,0.795,0.568
1144.000,3.000,6.014,1.000,2.000,0.226,0.486,0.831,0.883,0.422,0.056,0.796,0.672,0.902,0.635
2492.000,2.000,6.000,1.000,2.000,0.255,0.570,0.788,0.843,0.228,0.096,0.789,0.521,0.826,0.649
2490.000,3.000,7.000,1.000,2.000,0.302,0.617,0.814,0.871,0.154,0.111,0.803,0.653,0.803,0.554
1155.000,3.000,6.000,1.000,2.000,0.226,0.402,0.779,0.852,0.326,0.106,0.824,0.280,0.924,0.662
5170.000,2.000,7.000,1.000,2.000,0.269,0.542,0.816,0.881,0.205,0.202,0.818,0.335,0.568,0.595
4235.000,3.000,5.912,1.000,0.000,0.283,0.271,0.803,0.804,0.372,0.162,0.684,0.593,0.386,0.473
1173.000,3.000,6.000,1.000,2.000,0.250,0.458,0.811,0.817,0.238,0.121,0.696,0.742,0.818,0.541
1480.000,2.541,6.000,1.000,2.000,0.222,0.467,0.770,0.845,0.291,0.106,0.828,0.349,0.879,0.635
7174.000,3.000,6.000,1.000,2.000,0.189,0.598,0.772,0.849,0.192,0.045,0.832,0.398,0.818,0.568
10299.000,3.000,7.000,1.000,2.000,0.269,0.645,0.859,0.912,0.172,0.167,0.807,0.411,0.530,0.595
3136.000,3.000,6.000,1.000,2.000,0.302,0.430,0.694,0.708,0.153,0.232,0.679,0.566,0.780,0.527
1027.000,2.711,6.000,1.000,2.000,0.278,0.486,0.777,0.839,0.169,0.111,0.801,0.418,0.674,0.622
1254.000,3.000,6.054,1.000,2.000,0.269,0.421,0.806,0.801,0.389,0.071,0.674,0.525,0.682,0.500
49.000,3.000,6.000,1.000,2.000,0.226,0.374,0.790,0.811,0.333,0.146,0.721,0.132,0.758,0.568
1974.000,3.000,6.000,1.000,2.000,0.259,0.411,0.795,0.795,0.370,0.121,0.681,0.477,0.848,0.622
1430.000,2.598,6.632,1.000,2.000,0.241,0.430,0.757,0.747,0.272,0.202,0.647,0.264,0.742,0.595
2698.000,3.000,7.000,1.000,2.000,0.236,0.486,0.762,0.825,0.223,0.106,0.799,0.674,0.871,0.500
1290.000,2.488,7.000,1.000,2.000,0.226,0.551,0.818,0.852,0.114,0.222,0.757,0.320,0.697,0.500
17473.000,3.000,6.000,1.000,3.000,0.302,0.505,0.779,0.794,0.513,0.091,0.706,0.231,0.674,0.595
257.000,2.000,7.000,1.000,2.000,0.269,0.514,0.810,0.844,0.180,0.278,0.753,0.511,0.909,0.595
1124.000,3.000,5.959,1.000,2.000,0.288,0.299,0.845,0.882,0.360,0.040,0.770,0.268,0.780,0.595
2734.000,3.000,6.106,1.000,1.000,0.274,0.495,0.587,0.523,0.395,0.298,0.486,0.593,0.720,0.459
1590.000,2.665,6.000,1.000,2.000,0.222,0.458,0.851,0.891,0.123,0.126,0.777,0.296,0.621,0.500
1026.000,3.000,6.000,1.000,3.000,0.283,0.411,0.762,0.800,0.431,0.076,0.749,0.257,0.947,0.662
218.000,3.000,6.000,1.000,2.000,0.302,0.430,0.843,0.879,0.417,0.081,0.766,0.568,0.606,0.500
1486.000,3.000,7.000,1.000,2.000,0.302,0.486,0.836,0.874,0.202,0.111,0.769,0.596,0.780,0.527
1014.000,2.542,6.000,1.000,2.000,0.278,0.505,0.781,0.847,0.207,0.066,0.809,0.528,0.803,0.541
1001.000,2.000,6.000,1.000,2.000,0.292,0.533,0.817,0.829,0.199,0.045,0.711,0.484,0.864,0.622
6807.000,3.000,6.000,1.000,2.000,0.255,0.411,0.774,0.820,0.250,0.086,0.766,0.577,0.795,0.581
297.000,2.826,7.000,1.000,2.000,0.292,0.542,0.804,0.888,0.217,0.152,0.853,0.246,0.735,0.649
2508.000,3.000,6.000,1.000,2.000,0.283,0.542,0.799,0.836,0.262,0.040,0.756,0.541,0.864,0.662
4471.000,3.000,7.000,1.000,2.000,0.283,0.561,0.831,0.866,0.182,0.167,0.763,0.308,0.561,0.568
1796.000,3.000,6.000,1.000,2.000,0.278,0.393,0.803,0.794,0.254,0.096,0.663,0.251,0.561,0.541
1414.000,2.852,7.000,1.000,2.000,0.269,0.542,0.814,0.852,0.288,0.111,0.763,0.461,0.924,0.662
2787.000,3.000,6.000,1.000,2.000,0.259,0.290,0.548,0.613,0.372,0.126,0.740,0.383,0.848,0.595
4487.000,3.000,6.000,1.000,3.000,0.250,0.421,0.817,0.837,0.574,0.111,0.727,0.355,0.917,0.622
1852.000,3.000,6.000,1.000,2.000,0.269,0.607,0.848,0.886,0.263,0.116,0.773,0.523,0.644,0.649
2397.000,3.000,7.000,1.000,2.000,0.226,0.477,0.838,0.894,0.223,0.116,0.807,0.085,0.871,0.554
1501.000,3.000,6.000,1.000,2.000,0.269,0.617,0.809,0.867,0.201,0.111,0.802,0.636,0.886,0.635
7080.000,2.000,7.000,1.000,2.000,0.255,0.477,0.841,0.861,0.153,0.071,0.733,0.641,0.848,0.649
3421.000,2.000,6.000,1.000,2.000,0.250,0.477,0.800,0.857,0.213,0.136,0.799,0.278,0.644,0.649
1237.000,3.000,6.498,1.000,2.000,0.292,0.402,0.809,0.850,0.292,0.096,0.767,0.494,0.758,0.622
1533.000,3.000,7.000,1.000,2.000,0.241,0.449,0.789,0.816,0.192,0.157,0.733,0.633,0.773,0.514
35.000,2.644,7.000,1.000,2.000,0.302,0.411,0.747,0.734,0.375,0.242,0.639,0.299,0.697,0.622
552.000,3.000,6.000,1.000,2.000,0.250,0.636,0.831,0.874,0.254,0.066,0.778,0.140,0.841,0.608
2743.000,2.668,6.000,1.000,2.000,0.274,0.458,0.774,0.829,0.273,0.030,0.785,0.694,0.818,0.649
2944.000,2.783,6.000,1.000,2.000,0.269,0.402,0.756,0.798,0.279,0.192,0.752,0.668,0.879,0.635
1299.000,3.000,7.000,1.000,2.000,0.264,0.449,0.832,0.858,0.244,0.126,0.743,0.415,0.644,0.365
1655.000,2.690,6.000,1.000,3.000,0.269,0.411,0.826,0.851,0.527,0.091,0.738,0.380,0.856,0.635
1290.000,2.570,6.946,1.000,2.000,0.297,0.467,0.776,0.852,0.238,0.131,0.829,0.576,0.955,0.689
1981.000,3.000,6.000,1.000,2.000,0.274,0.449,0.837,0.877,0.217,0.091,0.774,0.274,0.803,0.676
1394.000,3.000,6.000,1.000,2.000,0.245,0.374,0.862,0.897,0.305,0.101,0.772,0.473,0.864,0.622
2585.000,2.408,6.728,1.000,2.000,0.269,0.383,0.845,0.878,0.287,0.101,0.762,0.239,0.795,0.527
1834.000,2.000,6.000,1.000,2.000,0.222,0.561,0.841,0.881,0.267,0.035,0.774,0.475,0.750,0.568
1622.000,3.000,7.000,1.000,2.000,0.292,0.486,0.695,0.724,0.135,0.298,0.711,0.493,0.788,0.595
1312.000,3.000,6.000,1.000,2.000,0.278,0.364,0.769,0.810,0.320,0.101,0.756,0.504,0.720,0.635
166.000,2.000,6.000,1.000,2.000,0.250,0.495,0.777,0.829,0.322,0.066,0.779,0.469,0.788,0.622
113.000,2.763,6.000,1.000,2.000,0.226,0.430,0.832,0.894,0.192,0.066,0.817,0.378,0.856,0.676
3106.000,2.000,6.000,1.000,2.000,0.274,0.598,0.868,0.867,0.447,0.081,0.699,0.512,0.735,0.595
3006.000,3.000,6.000,1.000,2.000,0.292,0.505,0.774,0.810,0.156,0.136,0.747,0.646,0.674,0.527
7129.000,3.000,6.000,1.000,2.000,0.297,0.421,0.639,0.676,0.399,0.152,0.711,0.548,0.864,0.622
5474.000,3.000,7.000,1.000,2.000,0.274,0.486,0.843,0.882,0.330,0.056,0.773,0.432,0.879,0.595
21.000,3.000,7.000,1.000,2.000,0.231,0.561,0.826,0.862,0.192,0.141,0.763,0.276,0.515,0.297
1777.000,3.000,6.000,1.000,2.000,0.236,0.570,0.869,0.893,0.276,0.116,0.750,0.444,0.864,0.622
2942.000,3.000,6.000,1.000,2.000,0.288,0.467,0.795,0.830,0.277,0.061,0.751,0.642,0.871,0.662
1622.000,3.000,6.000,1.000,2.000,0.274,0.467,0.849,0.891,0.368,0.045,0.780,0.616,0.902,0.662
4179.000,2.000,7.000,1.000,2.000,0.245,0.523,0.798,0.850,0.283,0.040,0.787,0.537,0.773,0.568
4166.000,2.758,6.420,1.000,2.000,0.307,0.495,0.837,0.847,0.171,0.141,0.712,0.562,0.841,0.622
501.000,3.000,6.000,1.000,2.000,0.212,0.598,0.807,0.857,0.269,0.020,0.786,0.407,0.864,0.622
1189.000,3.000,6.000,1.000,3.000,0.292,0.374,0.820,0.869,0.501,0.040,0.787,0.639,0.712,0.541
2934.000,3.000,6.000,1.000,2.000,0.269,0.505,0.808,0.827,0.205,0.217,0.722,0.527,0.795,0.541
1318.000,2.491,6.000,1.000,0.000,0.302,0.318,0.759,0.729,0.391,0.136,0.608,0.511,0.508,0.473
3125.000,2.000,6.000,1.000,2.000,0.245,0.570,0.853,0.905,0.235,0.086,0.804,0.410,0.758,0.541
1111.000,3.000,6.000,1.000,2.000,0.278,0.579,0.781,0.840,0.198,0.066,0.795,0.327,0.864,0.635
1965.000,2.000,6.000,1.000,2.000,0.241,0.439,0.909,0.895,0.406,0.182,0.684,0.180,0.826,0.554
41.000,3.000,6.000,1.000,3.000,0.269,0.430,0.785,0.744,0.447,0.141,0.593,0.481,0.917,0.649
1761.000,2.000,6.000,1.000,2.000,0.245,0.449,0.731,0.738,0.363,0.167,0.675,0.226,0.856,0.649
609.000,2.000,6.000,1.000,3.000,0.241,0.505,0.882,0.890,0.603,0.071,0.722,0.481,0.871,0.649
3043.000,3.000,6.000,1.000,2.000,0.316,0.430,0.812,0.810,0.421,0.071,0.681,0.698,0.561,0.311
1834.000,2.000,7.000,1.000,2.000,0.236,0.495,0.830,0.863,0.244,0.177,0.757,0.658,0.735,0.473
9037.000,3.000,6.000,1.000,2.000,0.255,0.495,0.808,0.840,0.233,0.106,0.748,0.624,0.780,0.568
2831.000,2.000,6.000,1.000,2.000,0.245,0.533,0.908,0.905,0.386,0.146,0.707,0.547,0.636,0.473
1155.000,2.512,6.000,1.000,2.000,0.226,0.402,0.779,0.852,0.326,0.106,0.824,0.280,0.924,0.662
8703.000,2.000,6.000,1.000,0.000,0.179,0.486,0.739,0.636,0.170,0.157,0.453,0.479,0.568,0.595
1041.000,3.000,6.000,1.000,2.000,0.250,0.383,0.743,0.804,0.208,0.217,0.788,0.514,0.568,0.365
1609.000,3.000,5.742,1.000,2.000,0.264,0.467,0.825,0.867,0.362,0.091,0.775,0.537,0.871,0.676
186.000,3.000,6.000,1.000,2.000,0.278,0.430,0.831,0.872,0.380,0.020,0.773,0.657,0.811,0.541
1727.000,2.000,7.000,1.000,2.000,0.278,0.589,0.799,0.853,0.170,0.152,0.793,0.516,0.788,0.595
6844.000,3.000,6.000,1.000,2.000,0.311,0.495,0.822,0.848,0.331,0.045,0.741,0.504,0.902,0.662
2343.000,2.437,6.000,1.000,2.000,0.264,0.458,0.834,0.883,0.244,0.035,0.791,0.825,0.879,0.703
1830.000,2.800,6.000,1.000,2.000,0.274,0.411,0.816,0.831,0.307,0.040,0.715,0.599,0.758,0.514
2453.000,3.000,6.000,1.000,2.000,0.250,0.411,0.815,0.827,0.181,0.278,0.709,0.429,0.583,0.378
2.000,2.754,7.000,1.000,2.000,0.302,0.411,0.749,0.778,0.238,0.247,0.727,0.440,0.758,0.649
1496.000,3.000,6.000,1.000,3.000,0.292,0.346,0.679,0.623,0.363,0.126,0.531,0.469,0.742,0.595
4355.000,3.000,6.000,1.000,2.000,0.288,0.486,0.752,0.800,0.276,0.152,0.765,0.473,0.864,0.703
1541.000,3.000,7.000,1.000,2.000,0.236,0.523,0.843,0.850,0.366,0.237,0.707,0.563,0.583,0.392
296.000,3.000,6.477,1.000,2.000,0.288,0.589,0.739,0.765,0.363,0.146,0.716,0.542,0.924,0.649
2581.000,2.000,6.000,1.000,2.000,0.307,0.318,0.825,0.878,0.249,0.116,0.796,0.819,0.879,0.662
1689.000,2.482,6.000,1.000,2.000,0.278,0.449,0.836,0.828,0.199,0.177,0.675,0.382,0.780,0.662
1030.000,3.000,6.000,1.000,2.000,0.292,0.561,0.797,0.875,0.170,0.040,0.839,0.504,0.773,0.635
3066.000,3.000,6.000,1.000,2.000,0.283,0.430,0.850,0.883,0.247,0.061,0.764,0.558,0.803,0.527
8921.000,3.000,5.000,1.000,3.000,0.297,0.449,0.799,0.809,0.495,0.035,0.701,0.455,0.902,0.676
1290.000,2.430,6.000,1.000,2.000,0.288,0.505,0.849,0.879,0.327,0.071,0.757,0.554,0.864,0.662
424.000,3.000,6.000,1.000,2.000,0.255,0.542,0.806,0.888,0.222,0.076,0.851,0.585,0.886,0.595
5086.000,2.440,6.000,1.000,2.000,0.297,0.355,0.815,0.833,0.343,0.025,0.722,0.670,0.902,0.703
5368.000,2.000,6.000,1.000,2.000,0.283,0.467,0.779,0.845,0.207,0.096,0.810,0.485,0.924,0.649
8252.000,2.502,6.000,1.000,2.000,0.264,0.421,0.756,0.706,0.245,0.187,0.565,0.543,0.644,0.622
2161.000,2.799,6.000,1.000,2.000,0.255,0.439,0.776,0.847,0.308,0.177,0.819,0.349,0.894,0.595
603.000,3.000,6.000,1.000,2.000,0.217,0.598,0.837,0.864,0.243,0.126,0.747,0.430,0.818,0.554
1405.000,2.450,6.000,1.000,2.000,0.264,0.364,0.774,0.778,0.304,0.157,0.681,0.660,0.932,0.703
1233.000,2.529,7.000,1.000,2.000,0.259,0.495,0.811,0.861,0.233,0.126,0.786,0.542,0.606,0.581
1363.000,3.000,6.000,1.000,2.000,0.226,0.402,0.843,0.877,0.274,0.121,0.763,0.567,0.841,0.541
7065.000,3.000,5.000,1.000,2.000,0.259,0.439,0.855,0.852,0.235,0.136,0.692,0.672,0.727,0.446
1513.000,3.000,6.000,1.000,2.000,0.288,0.551,0.797,0.852,0.234,0.045,0.793,0.553,0.871,0.622
1375.000,3.000,7.000,1.000,2.000,0.269,0.579,0.814,0.836,0.245,0.141,0.730,0.483,0.833,0.581
3228.000,2.670,7.000,1.000,2.000,0.245,0.523,0.841,0.848,0.294,0.157,0.706,0.602,0.659,0.419
1428.000,3.000,6.000,1.000,3.000,0.302,0.355,0.589,0.622,0.397,0.106,0.687,0.303,0.795,0.581
1042.000,2.361,7.000,1.000,0.000,0.241,0.364,0.813,0.751,0.428,0.283,0.557,0.739,0.667,0.554
2306.000,2.621,6.000,1.000,2.000,0.212,0.402,0.776,0.790,0.285,0.051,0.703,0.424,0.720,0.514
2664.000,2.711,7.000,1.000,2.000,0.255,0.654,0.831,0.861,0.126,0.237,0.751,0.280,0.455,0.595
2581.000,3.000,6.000,1.000,2.000,0.274,0.383,0.808,0.830,0.397,0.086,0.728,0.459,0.803,0.541
3157.000,3.000,6.437,1.000,0.000,0.259,0.467,0.810,0.742,0.252,0.308,0.543,0.897,0.598,0.405
4941.000,2.930,7.000,1.000,2.000,0.278,0.542,0.820,0.839,0.291,0.086,0.725,0.130,0.879,0.608
1840.000,3.000,6.221,1.000,2.000,0.241,0.402,0.887,0.902,0.298,0.071,0.738,0.626,0.636,0.486
1005.000,3.000,7.000,1.000,0.000,0.193,0.402,0.798,0.788,0.350,0.197,0.661,0.820,0.614,0.500
1265.000,2.621,6.000,1.000,2.000,0.212,0.458,0.861,0.908,0.158,0.030,0.795,0.851,0.689,0.378
910.000,3.000,7.000,1.000,2.000,0.302,0.542,0.851,0.879,0.256,0.056,0.755,0.378,0.924,0.622
1447.000,2.613,6.000,1.000,2.000,0.264,0.402,0.778,0.830,0.298,0.086,0.780,0.715,0.750,0.581
2533.000,3.000,6.000,1.000,3.000,0.255,0.327,0.844,0.867,0.468,0.071,0.742,0.636,0.803,0.541
1602.000,3.000,7.000,1.000,2.000,0.292,0.486,0.746,0.787,0.210,0.177,0.749,0.620,0.606,0.486
1310.000,2.445,6.000,1.000,3.000,0.283,0.318,0.735,0.724,0.454,0.131,0.639,0.580,0.705,0.554
3964.000,3.000,6.000,1.000,2.000,0.259,0.421,0.821,0.876,0.323,0.066,0.801,0.470,0.864,0.608
2004.000,3.000,6.020,1.000,3.000,0.288,0.514,0.843,0.794,0.562,0.045,0.591,0.589,0.795,0.568
258.000,2.920,6.000,1.000,3.000,0.274,0.364,0.887,0.848,0.606,0.056,0.627,0.524,0.924,0.649
1472.000,3.000,6.000,1.000,2.000,0.245,0.505,0.866,0.880,0.240,0.056,0.730,0.405,0.833,0.608
1115.000,2.000,6.000,1.000,2.000,0.269,0.393,0.834,0.871,0.163,0.106,0.766,0.101,0.614,0.486
1390.000,3.000,6.000,1.000,2.000,0.250,0.411,0.849,0.879,0.354,0.066,0.758,0.589,0.879,0.662
3383.000,3.000,6.000,1.000,2.000,0.297,0.402,0.812,0.823,0.266,0.086,0.708,0.628,0.727,0.581
26.000,3.000,6.000,1.000,2.000,0.226,0.467,0.801,0.843,0.298,0.081,0.767,0.319,0.833,0.581
2656.000,3.000,7.000,1.000,2.000,0.283,0.402,0.769,0.766,0.210,0.283,0.667,0.510,0.697,0.568
2647.000,2.514,6.000,1.000,2.000,0.292,0.654,0.823,0.884,0.241,0.081,0.814,0.485,0.727,0.716
31.000,3.000,7.000,1.000,2.000,0.226,0.551,0.797,0.804,0.141,0.187,0.696,0.457,0.788,0.541
1002.000,3.000,6.000,1.000,2.000,0.212,0.514,0.833,0.886,0.238,0.081,0.799,0.453,0.833,0.622
1451.000,2.851,6.000,1.000,2.000,0.250,0.505,0.847,0.882,0.283,0.086,0.766,0.344,0.735,0.541
5793.000,3.000,6.000,1.000,2.000,0.269,0.430,0.787,0.786,0.323,0.131,0.675,0.601,0.879,0.622
3203.000,2.422,6.000,1.000,3.000,0.278,0.318,0.853,0.882,0.478,0.061,0.755,0.426,0.879,0.622
1349.000,3.000,6.000,1.000,2.000,0.264,0.551,0.809,0.839,0.371,0.056,0.744,0.450,0.750,0.635
2542.000,3.000,7.000,1.000,2.000,0.236,0.467,0.814,0.869,0.179,0.056,0.797,0.295,0.841,0.514
2324.000,2.589,6.000,1.000,2.000,0.259,0.579,0.804,0.846,0.287,0.030,0.767,0.353,0.917,0.649
132.000,3.000,6.312,1.000,2.000,0.269,0.551,0.803,0.857,0.209,0.086,0.793,0.593,0.826,0.608
1411.000,3.000,7.000,1.000,2.000,0.250,0.514,0.813,0.870,0.324,0.066,0.801,0.477,0.735,0.622
242.000,3.000,6.000,1.000,2.000,0.226,0.402,0.873,0.857,0.436,0.096,0.670,0.795,0.841,0.635
1528.000,3.000,6.000,1.000,2.000,0.288,0.514,0.859,0.902,0.260,0.101,0.786,0.632,0.909,0.581
4774.000,3.000,6.000,1.000,2.000,0.189,0.355,0.769,0.788,0.151,0.172,0.711,0.767,0.735,0.581
1530.000,3.000,6.000,1.000,2.000,0.283,0.411,0.831,0.835,0.347,0.121,0.698,0.476,0.871,0.608
86.000,3.000,6.000,1.000,2.000,0.264,0.477,0.845,0.873,0.357,0.045,0.752,0.553,0.712,0.459
7079.000,2.000,6.000,1.000,2.000,0.278,0.477,0.838,0.875,0.189,0.126,0.767,0.653,0.515,0.365
4707.000,3.000,5.778,1.000,2.000,0.307,0.523,0.810,0.892,0.372,0.015,0.851,0.697,0.864,0.581
19725.000,3.000,6.000,1.000,2.000,0.283,0.505,0.789,0.832,0.158,0.081,0.766,0.437,0.811,0.635
1733.000,3.000,6.000,1.000,2.000,0.278,0.393,0.887,0.923,0.269,0.056,0.780,0.452,0.932,0.662
1497.000,3.000,6.000,1.000,1.000,0.297,0.374,0.620,0.594,0.302,0.212,0.574,0.584,0.841,0.635
840.000,3.000,6.000,1.000,3.000,0.274,0.411,0.685,0.683,0.444,0.136,0.644,0.591,0.803,0.635
1247.000,3.000,6.820,1.000,2.000,0.245,0.542,0.792,0.852,0.136,0.197,0.802,0.581,0.818,0.676
2286.000,2.588,6.000,1.000,2.000,0.255,0.336,0.793,0.802,0.269,0.116,0.697,0.162,0.886,0.608
1777.000,2.558,7.000,1.000,2.000,0.250,0.458,0.832,0.878,0.344,0.106,0.784,0.236,0.932,0.649
2003.000,2.000,6.000,1.000,2.000,0.259,0.411,0.798,0.875,0.308,0.121,0.838,0.286,0.917,0.689
2312.000,2.623,6.000,1.000,2.000,0.245,0.570,0.767,0.772,0.350,0.136,0.681,0.347,0.871,0.649
393.000,3.000,6.000,1.000,2.000,0.222,0.355,0.858,0.881,0.350,0.091,0.744,0.462,0.659,0.446
1086.000,3.000,7.000,1.000,2.000,0.269,0.486,0.830,0.878,0.178,0.192,0.788,0.314,0.841,0.541
1582.000,3.000,6.000,1.000,2.000,0.259,0.542,0.819,0.849,0.205,0.202,0.749,0.316,0.652,0.514
992.000,3.000,6.000,1.000,2.000,0.274,0.458,0.814,0.851,0.331,0.076,0.762,0.393,0.955,0.689
1190.000,3.000,6.000,1.000,3.000,0.264,0.383,0.838,0.871,0.469,0.040,0.759,0.672,0.962,0.730
6006.000,2.626,6.000,1.000,2.000,0.226,0.364,0.872,0.895,0.338,0.076,0.749,0.538,0.591,0.446
1405.000,2.455,7.000,1.000,2.000,0.264,0.449,0.795,0.851,0.222,0.192,0.795,0.465,0.553,0.324
1580.000,3.000,7.000,1.000,2.000,0.241,0.411,0.727,0.670,0.344,0.268,0.542,0.315,0.742,0.622
1525.000,2.000,6.000,1.000,2.000,0.255,0.458,0.847,0.880,0.335,0.076,0.763,0.258,0.659,0.635
1642.000,3.000,6.000,1.000,2.000,0.255,0.467,0.803,0.851,0.267,0.141,0.780,0.200,0.886,0.622
1639.000,2.429,6.000,1.000,2.000,0.288,0.467,0.817,0.812,0.304,0.177,0.675,0.608,0.811,0.608
1478.000,2.000,6.000,1.000,2.000,0.245,0.430,0.652,0.688,0.269,0.152,0.711,0.229,0.902,0.662
308.000,3.000,6.000,1.000,2.000,0.269,0.421,0.855,0.884,0.409,0.096,0.758,0.143,0.932,0.662
971.000,2.565,7.000,1.000,2.000,0.259,0.598,0.803,0.874,0.264,0.045,0.826,0.598,0.795,0.541
1445.000,3.000,6.000,1.000,2.000,0.241,0.505,0.799,0.856,0.328,0.025,0.797,0.600,0.765,0.649
1389.000,2.629,7.000,1.000,2.000,0.274,0.589,0.822,0.876,0.147,0.131,0.799,0.292,0.750,0.554
67.000,3.000,6.000,1.000,2.000,0.288,0.486,0.865,0.881,0.355,0.040,0.733,0.719,0.727,0.486
8599.000,2.819,7.000,1.000,2.000,0.283,0.514,0.863,0.882,0.230,0.111,0.738,0.253,0.553,0.527
3978.000,3.000,6.000,1.000,2.000,0.259,0.336,0.786,0.789,0.373,0.177,0.683,0.463,0.674,0.595
1324.000,3.000,6.000,1.000,2.000,0.250,0.336,0.852,0.889,0.416,0.086,0.772,0.660,0.932,0.649
408.000,3.000,7.000,1.000,2.000,0.283,0.495,0.810,0.857,0.260,0.066,0.781,0.433,0.886,0.662
1326.000,2.000,7.000,1.000,0.000,0.208,0.495,0.735,0.708,0.192,0.247,0.606,0.657,0.720,0.581
13290.000,3.000,6.000,1.000,2.000,0.274,0.514,0.832,0.861,0.224,0.096,0.749,0.633,0.674,0.473
1420.000,3.000,6.000,1.000,2.000,0.292,0.458,0.741,0.755,0.268,0.136,0.691,0.726,0.591,0.595
163.000,2.745,6.000,1.000,2.000,0.292,0.514,0.706,0.746,0.410,0.141,0.735,0.526,0.788,0.568
