time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 5 clusters,cluster normalized - 5 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
6003.000,2.460,5.806,1.000,0.600,3.000,1.000,0.189,0.053,0.578,0.239,0.005,0.055
896.000,2.555,6.620,1.000,0.460,1.000,1.000,0.200,0.175,0.439,0.038,0.131,0.063
1513.000,2.680,5.926,1.000,0.470,1.000,1.000,0.178,0.018,0.455,0.170,0.033,0.128
1991.000,2.603,6.477,1.000,0.490,1.000,0.000,0.141,0.088,0.244,0.208,0.219,0.402
106.000,2.575,5.955,1.000,0.360,4.000,1.000,0.168,0.140,0.343,0.111,0.055,0.110
441.000,2.737,6.552,1.000,0.600,3.000,2.000,0.141,0.404,0.478,0.404,0.044,0.113
4067.000,2.747,6.490,1.000,0.470,1.000,1.000,0.146,0.018,0.345,0.351,0.071,0.191
1683.000,2.470,5.903,1.000,0.400,4.000,1.000,0.124,0.000,0.382,0.161,0.049,0.073
2926.000,2.905,6.560,1.000,0.630,3.000,1.000,0.151,0.158,0.604,0.268,0.000,0.023
1056.000,2.785,6.146,1.000,0.540,1.000,1.000,0.141,0.123,0.540,0.018,0.033,0.013
3026.000,2.664,6.933,1.000,0.650,3.000,3.000,0.146,0.193,0.498,0.472,0.033,0.145
129.000,2.597,7.225,1.000,0.590,3.000,1.000,0.146,0.140,0.495,0.351,0.158,0.010
1407.000,2.510,6.265,1.000,0.610,3.000,1.000,0.130,0.158,0.569,0.296,0.038,0.058
1523.000,2.362,6.057,1.000,0.480,1.000,1.000,0.081,0.070,0.469,0.204,0.027,0.075
1431.000,2.626,6.401,1.000,0.570,3.000,1.000,0.216,0.193,0.488,0.301,0.022,0.043
1328.000,2.620,6.503,1.000,0.540,1.000,0.000,0.157,0.053,0.128,0.392,0.109,0.430
1784.000,2.413,6.134,1.000,0.580,3.000,2.000,0.205,0.421,0.459,0.383,0.022,0.040
1322.000,2.877,6.056,1.000,0.550,3.000,1.000,0.141,0.123,0.548,0.159,0.022,0.008
3423.000,2.401,6.875,1.000,0.590,3.000,1.000,0.151,0.175,0.495,0.351,0.093,0.005
1828.000,2.520,5.858,1.000,0.270,4.000,1.000,0.054,0.211,0.126,0.046,0.098,0.163
1520.000,2.521,6.947,1.000,0.430,4.000,1.000,0.162,0.175,0.337,0.250,0.169,0.037
1575.000,2.755,6.098,1.000,0.470,1.000,1.000,0.114,0.105,0.469,0.131,0.005,0.093
3447.000,2.602,5.896,1.000,0.480,1.000,1.000,0.189,0.070,0.457,0.102,0.082,0.183
5913.000,2.490,6.542,1.000,0.680,2.000,2.000,0.146,0.281,0.508,0.459,0.273,0.146
1937.000,2.558,5.914,1.000,0.520,1.000,1.000,0.195,0.158,0.510,0.089,0.033,0.126
10363.000,2.566,6.218,1.000,0.400,4.000,0.000,0.092,0.228,0.077,0.005,0.131,0.307
7069.000,2.542,6.325,1.000,0.560,3.000,1.000,0.103,0.123,0.532,0.264,0.066,0.032
1057.000,3.002,7.267,1.000,0.540,1.000,1.000,0.141,0.193,0.509,0.247,0.060,0.020
1090.000,2.477,6.455,1.000,0.650,3.000,1.000,0.195,0.088,0.590,0.319,0.077,0.030
208.000,2.814,6.985,1.000,0.590,3.000,1.000,0.135,0.070,0.529,0.316,0.077,0.042
1832.000,2.499,6.648,1.000,0.430,4.000,0.000,0.162,0.035,0.098,0.148,0.169,0.350
904.000,2.640,5.953,1.000,0.550,3.000,1.000,0.119,0.246,0.545,0.139,0.016,0.136
7172.000,2.790,6.182,1.000,0.650,3.000,2.000,0.124,0.368,0.623,0.283,0.044,0.035
5614.000,2.657,6.007,1.000,0.400,4.000,1.000,0.119,0.035,0.390,0.149,0.005,0.068
2770.000,2.558,6.351,1.000,0.690,2.000,2.000,0.146,0.316,0.631,0.348,0.082,0.037
773.000,2.665,6.796,1.000,0.390,4.000,0.000,0.124,0.140,0.177,0.209,0.071,0.327
865.000,2.650,5.819,1.000,0.450,1.000,4.000,0.049,0.316,0.053,0.353,0.104,0.218
740.000,2.488,6.772,1.000,0.460,1.000,1.000,0.211,0.018,0.440,0.024,0.005,0.070
1077.000,2.435,6.502,1.000,0.440,1.000,1.000,0.130,0.000,0.441,0.023,0.071,0.037
1709.000,2.630,5.640,1.000,0.390,4.000,1.000,0.086,0.088,0.392,0.120,0.011,0.015
4193.000,2.591,6.177,1.000,0.520,1.000,1.000,0.162,0.281,0.421,0.319,0.027,0.088
3929.000,2.719,6.769,1.000,0.450,1.000,1.000,0.205,0.140,0.250,0.323,0.104,0.027
1272.000,2.445,5.823,1.000,0.500,1.000,1.000,0.130,0.175,0.496,0.103,0.016,0.035
1965.000,2.617,6.813,1.000,0.600,3.000,1.000,0.124,0.246,0.525,0.348,0.055,0.020
5549.000,2.497,5.795,1.000,0.640,3.000,1.000,0.108,0.070,0.554,0.388,0.055,0.053
1.000,2.539,5.890,1.000,0.380,4.000,1.000,0.108,0.018,0.378,0.020,0.033,0.136
1533.000,2.468,5.851,1.000,0.490,1.000,1.000,0.119,0.140,0.483,0.184,0.022,0.123
1161.000,2.647,6.443,1.000,0.620,3.000,1.000,0.076,0.211,0.531,0.397,0.066,0.010
1130.000,2.546,6.098,1.000,0.580,3.000,1.000,0.135,0.351,0.545,0.273,0.011,0.061
1773.000,2.760,6.156,1.000,0.460,1.000,1.000,0.146,0.175,0.449,0.170,0.055,0.028
5708.000,2.780,6.281,1.000,0.530,1.000,1.000,0.070,0.088,0.496,0.261,0.016,0.061
1323.000,2.524,6.257,1.000,0.310,4.000,1.000,0.119,0.105,0.275,0.159,0.033,0.150
1157.000,2.548,5.790,1.000,0.520,1.000,1.000,0.114,0.000,0.523,0.047,0.011,0.116
1262.000,2.630,6.286,1.000,0.350,4.000,4.000,0.059,0.123,0.190,0.231,0.213,0.181
1415.000,2.529,6.251,1.000,0.530,1.000,1.000,0.157,0.123,0.523,0.163,0.044,0.070
1959.000,2.610,6.177,1.000,0.510,1.000,1.000,0.103,0.123,0.498,0.217,0.055,0.048
1520.000,2.607,5.957,1.000,0.570,3.000,1.000,0.146,0.140,0.555,0.228,0.038,0.013
1530.000,2.472,6.181,1.000,0.530,1.000,1.000,0.211,0.193,0.466,0.270,0.005,0.058
1705.000,2.488,6.041,1.000,0.530,1.000,1.000,0.151,0.018,0.531,0.066,0.011,0.071
1038.000,2.414,6.250,1.000,0.460,1.000,1.000,0.141,0.070,0.429,0.188,0.104,0.159
843.000,2.817,5.990,1.000,0.590,3.000,1.000,0.151,0.035,0.585,0.075,0.011,0.033
1963.000,2.770,7.004,1.000,0.470,1.000,1.000,0.157,0.175,0.447,0.062,0.246,0.219
4611.000,2.719,5.957,1.000,0.500,1.000,1.000,0.141,0.105,0.495,0.059,0.022,0.098
1548.000,2.546,5.708,1.000,0.320,4.000,1.000,0.130,0.053,0.296,0.143,0.022,0.080
8637.000,2.490,5.870,1.000,0.590,3.000,1.000,0.141,0.228,0.590,0.200,0.022,0.032
1042.000,2.543,6.288,1.000,0.550,3.000,2.000,0.130,0.333,0.478,0.320,0.038,0.023
1844.000,2.510,5.581,1.000,0.520,1.000,1.000,0.135,0.088,0.487,0.247,0.000,0.174
4575.000,2.633,6.013,1.000,0.490,1.000,1.000,0.097,0.088,0.438,0.269,0.055,0.015
1532.000,2.391,6.006,1.000,0.440,1.000,1.000,0.195,0.070,0.424,0.046,0.022,0.048
3380.000,2.910,6.263,1.000,0.490,1.000,0.000,0.130,0.035,0.140,0.080,0.131,0.447
2926.000,2.740,5.802,1.000,0.530,1.000,1.000,0.141,0.175,0.531,0.005,0.055,0.053
2356.000,2.406,6.343,1.000,0.620,3.000,1.000,0.195,0.035,0.541,0.327,0.049,0.007
5708.000,2.614,5.890,1.000,0.520,1.000,1.000,0.151,0.035,0.503,0.208,0.022,0.068
6082.000,2.672,6.556,1.000,0.560,3.000,1.000,0.157,0.123,0.509,0.260,0.115,0.095
1428.000,2.622,5.994,1.000,0.330,4.000,1.000,0.086,0.088,0.308,0.070,0.093,0.209
1722.000,2.595,6.809,1.000,0.550,3.000,2.000,0.178,0.386,0.455,0.328,0.027,0.150
4062.000,2.492,6.107,1.000,0.360,4.000,1.000,0.103,0.070,0.352,0.052,0.115,0.169
548.000,2.729,7.323,1.000,0.540,1.000,2.000,0.211,0.509,0.334,0.422,0.038,0.088
1368.000,2.554,5.949,1.000,0.420,4.000,4.000,0.065,0.105,0.182,0.297,0.262,0.055
1316.000,2.502,6.682,1.000,0.480,1.000,1.000,0.076,0.088,0.394,0.297,0.164,0.045
1322.000,2.765,5.824,1.000,0.540,1.000,1.000,0.135,0.246,0.527,0.208,0.005,0.033
2914.000,2.513,5.780,1.000,0.480,1.000,1.000,0.162,0.281,0.459,0.184,0.033,0.058
1051.000,2.662,6.711,1.000,0.560,3.000,1.000,0.232,0.175,0.469,0.301,0.093,0.043
4583.000,2.835,6.572,1.000,0.620,3.000,2.000,0.211,0.246,0.476,0.413,0.071,0.068
1246.000,2.708,5.953,1.000,0.550,3.000,1.000,0.130,0.035,0.544,0.057,0.011,0.017
135.000,2.757,6.215,1.000,0.570,3.000,1.000,0.232,0.070,0.552,0.184,0.011,0.032
1515.000,2.317,5.889,1.000,0.560,3.000,1.000,0.086,0.193,0.551,0.236,0.022,0.053
1354.000,2.399,6.452,1.000,0.600,3.000,1.000,0.070,0.211,0.518,0.378,0.109,0.030
1039.000,2.548,6.228,1.000,0.510,1.000,1.000,0.124,0.193,0.505,0.107,0.000,0.018
1703.000,2.455,6.212,1.000,0.610,3.000,1.000,0.168,0.211,0.510,0.369,0.000,0.118
865.000,2.650,5.819,1.000,0.450,1.000,4.000,0.049,0.316,0.053,0.353,0.104,0.218
1505.000,2.656,6.030,1.000,0.530,1.000,1.000,0.157,0.018,0.525,0.009,0.033,0.027
1560.000,2.448,6.998,1.000,0.620,3.000,2.000,0.168,0.368,0.498,0.346,0.284,0.037
1586.000,2.643,6.027,1.000,0.510,1.000,1.000,0.146,0.193,0.503,0.121,0.027,0.032
1360.000,2.445,6.108,1.000,0.540,1.000,1.000,0.141,0.140,0.530,0.182,0.005,0.073
1380.000,2.443,6.098,1.000,0.560,3.000,1.000,0.205,0.105,0.526,0.227,0.000,0.066
2938.000,2.595,6.333,1.000,0.540,1.000,1.000,0.173,0.263,0.539,0.052,0.164,0.051
129.000,2.550,5.679,1.000,0.470,1.000,1.000,0.124,0.105,0.469,0.034,0.071,0.161
1302.000,2.698,5.348,1.000,0.490,1.000,1.000,0.135,0.158,0.485,0.073,0.000,0.051
2553.000,2.649,6.287,1.000,0.470,1.000,1.000,0.178,0.333,0.433,0.189,0.082,0.022
1901.000,2.435,6.094,1.000,0.510,1.000,1.000,0.162,0.105,0.504,0.061,0.038,0.065
1953.000,2.679,6.641,1.000,0.550,3.000,2.000,0.184,0.404,0.506,0.232,0.011,0.080
2646.000,2.492,5.788,1.000,0.370,4.000,1.000,0.157,0.211,0.358,0.071,0.000,0.096
124.000,2.239,6.615,1.000,0.480,1.000,1.000,0.157,0.193,0.470,0.128,0.033,0.028
3193.000,2.606,6.939,1.000,0.480,1.000,1.000,0.168,0.263,0.427,0.196,0.235,0.032
1432.000,2.430,6.071,1.000,0.550,3.000,1.000,0.141,0.000,0.529,0.217,0.027,0.022
1298.000,2.474,5.781,1.000,0.400,4.000,1.000,0.108,0.158,0.403,0.043,0.120,0.013
672.000,2.700,6.082,1.000,0.370,4.000,1.000,0.157,0.018,0.354,0.028,0.005,0.108
5743.000,2.669,6.328,1.000,0.430,4.000,1.000,0.162,0.018,0.412,0.068,0.093,0.209
871.000,2.784,6.724,1.000,0.530,1.000,1.000,0.157,0.123,0.419,0.320,0.191,0.118
1095.000,2.656,5.813,1.000,0.630,3.000,1.000,0.173,0.035,0.625,0.001,0.011,0.091
1687.000,2.822,5.910,1.000,0.510,1.000,1.000,0.119,0.246,0.496,0.199,0.022,0.020
1394.000,2.648,6.193,1.000,0.460,1.000,1.000,0.141,0.140,0.450,0.172,0.027,0.055
1710.000,2.789,5.761,1.000,0.530,1.000,1.000,0.168,0.018,0.530,0.128,0.049,0.017
3939.000,2.650,5.597,1.000,0.270,4.000,1.000,0.038,0.105,0.274,0.078,0.044,0.053
1321.000,2.730,6.153,1.000,0.480,1.000,1.000,0.119,0.000,0.481,0.062,0.137,0.096
2833.000,2.660,6.023,1.000,0.580,3.000,1.000,0.086,0.193,0.579,0.181,0.000,0.141
1743.000,2.523,6.003,1.000,0.520,1.000,1.000,0.141,0.070,0.517,0.094,0.033,0.131
1458.000,2.941,5.749,1.000,0.490,1.000,1.000,0.157,0.158,0.484,0.154,0.027,0.068
1450.000,2.797,6.319,1.000,0.350,4.000,1.000,0.162,0.123,0.242,0.219,0.093,0.123
1168.000,2.406,6.061,1.000,0.520,1.000,1.000,0.168,0.035,0.512,0.046,0.011,0.000
3911.000,2.793,5.477,1.000,0.310,4.000,1.000,0.103,0.035,0.305,0.066,0.055,0.083
1804.000,2.624,5.818,1.000,0.540,1.000,1.000,0.141,0.140,0.511,0.249,0.044,0.015
1051.000,2.987,6.799,1.000,0.580,3.000,1.000,0.157,0.211,0.564,0.230,0.016,0.028
77.000,2.529,6.749,1.000,0.550,3.000,2.000,0.168,0.351,0.449,0.349,0.027,0.151
2965.000,2.594,6.182,1.000,0.580,3.000,1.000,0.141,0.140,0.581,0.032,0.005,0.012
2466.000,2.811,6.052,1.000,0.570,3.000,3.000,0.178,0.035,0.425,0.406,0.000,0.118
1334.000,2.943,6.019,1.000,0.560,3.000,1.000,0.141,0.000,0.553,0.128,0.000,0.005
2856.000,2.720,6.403,1.000,0.540,1.000,1.000,0.200,0.263,0.498,0.236,0.038,0.020
927.000,2.519,6.615,1.000,0.540,1.000,1.000,0.130,0.053,0.540,0.026,0.060,0.047
139.000,2.375,6.798,1.000,0.450,1.000,0.000,0.162,0.158,0.160,0.188,0.175,0.336
341.000,2.335,5.783,1.000,0.530,1.000,1.000,0.151,0.070,0.477,0.265,0.044,0.003
1305.000,2.530,6.180,1.000,0.650,3.000,1.000,0.157,0.053,0.650,0.125,0.016,0.075
4943.000,2.540,6.179,1.000,0.350,4.000,1.000,0.189,0.211,0.326,0.077,0.066,0.125
1497.000,2.507,5.852,1.000,0.330,4.000,0.000,0.141,0.035,0.193,0.143,0.148,0.238
1624.000,2.690,5.876,1.000,0.410,4.000,1.000,0.178,0.000,0.391,0.018,0.120,0.106
2437.000,2.400,5.837,1.000,0.380,4.000,0.000,0.065,0.070,0.338,0.120,0.115,0.331
5398.000,2.670,6.522,1.000,0.640,3.000,3.000,0.227,0.035,0.481,0.443,0.044,0.136
4388.000,2.640,6.178,1.000,0.550,3.000,1.000,0.189,0.018,0.545,0.108,0.033,0.110
1290.000,2.771,7.133,1.000,0.670,2.000,1.000,0.227,0.158,0.568,0.380,0.011,0.091
2759.000,2.517,6.134,1.000,0.610,3.000,1.000,0.157,0.000,0.607,0.131,0.038,0.017
3981.000,2.564,6.177,1.000,0.510,1.000,1.000,0.108,0.175,0.511,0.175,0.038,0.008
3446.000,2.380,6.717,1.000,0.600,3.000,1.000,0.141,0.140,0.533,0.333,0.087,0.116
7991.000,2.630,6.681,1.000,0.640,3.000,2.000,0.146,0.404,0.581,0.324,0.033,0.066
6134.000,2.581,6.155,1.000,0.540,1.000,1.000,0.178,0.228,0.534,0.029,0.033,0.035
1916.000,2.685,6.556,1.000,0.510,1.000,1.000,0.146,0.035,0.405,0.324,0.158,0.090
4471.000,2.364,6.539,1.000,0.450,1.000,1.000,0.151,0.140,0.413,0.043,0.066,0.279
1342.000,2.326,5.978,1.000,0.510,1.000,1.000,0.146,0.070,0.509,0.052,0.060,0.076
5104.000,2.637,5.968,1.000,0.430,4.000,1.000,0.168,0.175,0.407,0.163,0.022,0.093
4002.000,2.623,5.686,1.000,0.610,3.000,1.000,0.146,0.123,0.611,0.036,0.000,0.108
3145.000,2.580,5.364,1.000,0.560,3.000,1.000,0.097,0.140,0.562,0.156,0.060,0.075
1422.000,2.515,5.956,1.000,0.630,3.000,1.000,0.205,0.140,0.596,0.269,0.016,0.038
1901.000,2.750,6.035,1.000,0.550,3.000,1.000,0.124,0.140,0.548,0.097,0.000,0.083
4033.000,2.710,5.792,1.000,0.600,3.000,1.000,0.151,0.368,0.581,0.237,0.016,0.066
957.000,2.690,6.254,1.000,0.610,3.000,2.000,0.114,0.316,0.494,0.415,0.115,0.051
1544.000,2.790,6.095,1.000,0.500,1.000,1.000,0.103,0.105,0.495,0.139,0.005,0.033
852.000,2.614,6.042,1.000,0.610,3.000,1.000,0.141,0.070,0.607,0.117,0.005,0.022
2979.000,2.880,6.433,1.000,0.650,3.000,3.000,0.189,0.053,0.497,0.449,0.082,0.111
778.000,2.652,6.092,1.000,0.430,4.000,1.000,0.178,0.105,0.420,0.024,0.027,0.025
6013.000,2.636,5.983,1.000,0.560,3.000,1.000,0.135,0.140,0.554,0.015,0.022,0.030
1371.000,2.597,6.504,1.000,0.550,3.000,2.000,0.195,0.368,0.481,0.284,0.005,0.096
4223.000,2.908,6.616,1.000,0.580,3.000,1.000,0.146,0.211,0.464,0.347,0.175,0.316
2902.000,2.610,5.874,1.000,0.550,3.000,1.000,0.114,0.211,0.533,0.241,0.011,0.008
4889.000,2.845,6.480,1.000,0.600,3.000,1.000,0.173,0.281,0.562,0.268,0.060,0.055
1286.000,2.691,6.213,1.000,0.650,3.000,1.000,0.151,0.123,0.646,0.195,0.000,0.073
1386.000,2.346,6.939,1.000,0.460,1.000,1.000,0.216,0.228,0.361,0.264,0.098,0.219
1501.000,2.601,5.979,1.000,0.540,1.000,1.000,0.184,0.053,0.534,0.107,0.038,0.048
1605.000,2.551,6.030,1.000,0.450,1.000,0.000,0.135,0.123,0.253,0.254,0.055,0.389
2358.000,2.680,6.634,1.000,0.600,3.000,3.000,0.141,0.193,0.468,0.420,0.066,0.103
456.000,2.425,6.407,1.000,0.430,4.000,1.000,0.184,0.000,0.351,0.244,0.087,0.055
816.000,2.767,6.200,1.000,0.490,1.000,0.000,0.178,0.193,0.334,0.293,0.104,0.362
810.000,2.864,5.888,1.000,0.580,3.000,1.000,0.135,0.035,0.575,0.165,0.033,0.022
2278.000,2.653,6.348,1.000,0.580,3.000,1.000,0.086,0.018,0.547,0.267,0.120,0.042
214.000,2.940,6.102,1.000,0.600,3.000,1.000,0.168,0.526,0.589,0.008,0.071,0.100
3198.000,2.702,5.952,1.000,0.620,3.000,1.000,0.103,0.088,0.623,0.077,0.005,0.008
1857.000,2.679,6.459,1.000,0.530,1.000,1.000,0.135,0.123,0.526,0.167,0.022,0.060
5275.000,2.728,6.249,1.000,0.600,3.000,1.000,0.151,0.035,0.594,0.042,0.049,0.040
11.000,2.515,6.702,1.000,0.500,1.000,1.000,0.157,0.070,0.492,0.140,0.104,0.211
7163.000,2.950,6.157,1.000,0.610,3.000,1.000,0.114,0.333,0.596,0.239,0.016,0.022
41.000,2.313,6.428,1.000,0.630,3.000,2.000,0.162,0.491,0.557,0.318,0.098,0.093
1376.000,2.938,5.409,1.000,0.520,1.000,1.000,0.151,0.035,0.520,0.034,0.060,0.042
1462.000,2.446,5.991,1.000,0.510,1.000,1.000,0.222,0.070,0.473,0.208,0.066,0.002
3849.000,2.805,6.664,1.000,0.520,1.000,1.000,0.135,0.158,0.485,0.240,0.033,0.103
1143.000,2.255,6.300,1.000,0.500,1.000,2.000,0.130,0.474,0.266,0.214,0.120,0.169
1353.000,2.683,6.185,1.000,0.460,1.000,4.000,0.092,0.070,0.299,0.306,0.273,0.179
5955.000,2.889,6.117,1.000,0.390,4.000,4.000,0.086,0.018,0.301,0.226,0.240,0.061
5656.000,2.773,6.413,1.000,0.360,4.000,1.000,0.157,0.000,0.344,0.092,0.098,0.051
204.000,2.416,6.184,1.000,0.480,1.000,1.000,0.205,0.316,0.446,0.182,0.016,0.166
1539.000,2.636,6.544,1.000,0.300,4.000,1.000,0.141,0.053,0.223,0.148,0.164,0.058
1259.000,2.578,6.131,1.000,0.590,3.000,1.000,0.151,0.035,0.583,0.153,0.049,0.050
1556.000,2.550,6.455,1.000,0.680,2.000,2.000,0.135,0.368,0.601,0.375,0.104,0.048
1132.000,2.664,6.574,1.000,0.650,3.000,3.000,0.135,0.123,0.498,0.466,0.098,0.028
1608.000,2.385,5.869,1.000,0.580,3.000,1.000,0.200,0.000,0.573,0.185,0.022,0.056
1436.000,2.541,6.066,1.000,0.330,4.000,1.000,0.119,0.053,0.301,0.148,0.066,0.140
1132.000,2.550,6.357,1.000,0.610,3.000,2.000,0.135,0.351,0.495,0.401,0.066,0.073
944.000,2.701,6.684,1.000,0.610,3.000,1.000,0.130,0.018,0.607,0.221,0.027,0.018
1036.000,2.632,5.538,1.000,0.540,1.000,1.000,0.108,0.018,0.540,0.082,0.033,0.090
1496.000,3.107,7.017,1.000,0.480,1.000,1.000,0.157,0.316,0.419,0.249,0.066,0.078
2045.000,2.695,6.389,1.000,0.510,1.000,1.000,0.211,0.123,0.449,0.239,0.098,0.033
2938.000,2.531,6.420,1.000,0.560,3.000,1.000,0.184,0.281,0.550,0.195,0.000,0.105
1442.000,2.854,6.534,1.000,0.520,1.000,1.000,0.189,0.053,0.515,0.139,0.044,0.048
1329.000,2.401,5.786,1.000,0.570,3.000,1.000,0.162,0.263,0.533,0.260,0.016,0.051
3918.000,3.011,5.919,1.000,0.490,1.000,4.000,0.151,0.053,0.166,0.401,0.093,0.296
964.000,2.640,5.717,1.000,0.410,4.000,0.000,0.092,0.070,0.321,0.186,0.191,0.296
1011.000,2.594,5.891,1.000,0.590,3.000,1.000,0.146,0.035,0.578,0.033,0.093,0.281
1892.000,2.634,6.632,1.000,0.470,1.000,1.000,0.146,0.246,0.420,0.239,0.060,0.128
6858.000,2.676,6.209,1.000,0.500,1.000,1.000,0.157,0.070,0.494,0.163,0.005,0.020
1325.000,2.622,6.253,1.000,0.510,1.000,2.000,0.173,0.333,0.419,0.315,0.082,0.043
5393.000,2.780,6.427,1.000,0.410,4.000,0.000,0.070,0.158,0.048,0.135,0.246,0.331
1255.000,2.323,5.857,1.000,0.570,3.000,1.000,0.151,0.175,0.515,0.291,0.077,0.017
595.000,2.606,6.245,1.000,0.510,1.000,1.000,0.178,0.088,0.480,0.208,0.027,0.050
7102.000,2.711,6.715,1.000,0.510,1.000,1.000,0.195,0.035,0.433,0.276,0.038,0.081
1398.000,2.549,5.715,1.000,0.450,1.000,1.000,0.157,0.211,0.442,0.148,0.011,0.068
383.000,2.374,6.063,1.000,0.550,3.000,1.000,0.168,0.158,0.552,0.106,0.038,0.035
1246.000,2.583,6.557,1.000,0.310,4.000,0.000,0.059,0.035,0.224,0.112,0.109,0.287
1189.000,2.555,6.763,1.000,0.380,4.000,0.000,0.076,0.105,0.130,0.106,0.197,0.334
183.000,2.578,6.052,1.000,0.510,1.000,1.000,0.141,0.000,0.512,0.121,0.011,0.027
2411.000,2.513,5.925,1.000,0.430,4.000,1.000,0.103,0.000,0.433,0.065,0.016,0.100
5452.000,2.807,5.921,1.000,0.600,3.000,1.000,0.130,0.053,0.595,0.200,0.005,0.018
1531.000,2.827,6.405,1.000,0.630,3.000,1.000,0.238,0.175,0.527,0.349,0.000,0.033
1872.000,2.484,6.932,1.000,0.530,1.000,1.000,0.124,0.246,0.482,0.244,0.169,0.032
519.000,2.862,5.933,1.000,0.370,4.000,1.000,0.114,0.140,0.350,0.149,0.055,0.065
67.000,2.445,6.391,1.000,0.390,4.000,1.000,0.135,0.053,0.364,0.158,0.055,0.130
1805.000,2.387,6.670,1.000,0.560,3.000,1.000,0.195,0.140,0.489,0.284,0.005,0.023
1321.000,2.824,6.582,1.000,0.570,3.000,2.000,0.097,0.491,0.554,0.191,0.049,0.083
1623.000,2.507,6.202,1.000,0.600,3.000,1.000,0.124,0.105,0.498,0.384,0.022,0.116
4001.000,2.750,6.290,1.000,0.650,3.000,1.000,0.135,0.070,0.541,0.411,0.038,0.017
2717.000,2.430,5.988,1.000,0.360,4.000,1.000,0.119,0.000,0.349,0.010,0.077,0.154
536.000,2.341,6.569,1.000,0.460,1.000,1.000,0.216,0.158,0.435,0.129,0.044,0.076
253.000,2.375,6.175,1.000,0.460,1.000,1.000,0.162,0.105,0.447,0.051,0.038,0.081
3113.000,2.695,6.089,1.000,0.550,3.000,1.000,0.168,0.035,0.544,0.006,0.044,0.078
6158.000,2.797,6.243,1.000,0.590,3.000,1.000,0.184,0.298,0.538,0.282,0.016,0.065
1391.000,2.755,5.243,1.000,0.520,1.000,1.000,0.151,0.000,0.523,0.028,0.049,0.150
1794.000,2.050,6.781,1.000,0.540,1.000,1.000,0.103,0.140,0.499,0.247,0.191,0.050
1255.000,2.808,6.879,1.000,0.490,1.000,1.000,0.146,0.263,0.408,0.296,0.077,0.007
152.000,2.617,6.420,1.000,0.560,3.000,1.000,0.168,0.070,0.459,0.339,0.126,0.047
1216.000,3.043,5.968,1.000,0.480,1.000,1.000,0.141,0.351,0.476,0.138,0.011,0.017
5485.000,2.567,6.585,1.000,0.650,3.000,1.000,0.178,0.211,0.552,0.389,0.038,0.035
3766.000,2.650,6.786,1.000,0.490,1.000,4.000,0.119,0.018,0.244,0.343,0.279,0.070
1364.000,2.633,6.202,1.000,0.520,1.000,1.000,0.184,0.246,0.515,0.134,0.060,0.065
9.000,2.663,6.247,1.000,0.450,1.000,1.000,0.141,0.035,0.438,0.166,0.005,0.045
6159.000,2.594,6.234,1.000,0.570,3.000,1.000,0.157,0.228,0.553,0.233,0.000,0.012
4168.000,2.639,5.598,1.000,0.430,4.000,1.000,0.189,0.123,0.343,0.259,0.087,0.047
1073.000,2.513,5.718,1.000,0.390,4.000,1.000,0.065,0.140,0.386,0.122,0.169,0.065
1439.000,2.630,6.597,1.000,0.600,3.000,1.000,0.168,0.175,0.530,0.315,0.060,0.056
1217.000,2.620,5.918,1.000,0.580,3.000,1.000,0.135,0.018,0.581,0.017,0.077,0.008
1487.000,2.378,6.057,1.000,0.610,3.000,2.000,0.232,0.421,0.595,0.199,0.109,0.169
105.000,2.633,6.709,1.000,0.600,3.000,1.000,0.135,0.211,0.564,0.287,0.005,0.022
2864.000,2.777,6.189,1.000,0.380,4.000,4.000,0.043,0.316,0.177,0.175,0.186,0.053
44.000,2.603,6.470,1.000,0.530,1.000,1.000,0.114,0.035,0.527,0.200,0.044,0.053
2542.000,2.720,6.364,1.000,0.600,3.000,1.000,0.130,0.333,0.595,0.162,0.049,0.140
5598.000,2.425,5.555,1.000,0.270,4.000,1.000,0.043,0.035,0.247,0.111,0.126,0.121
1105.000,2.515,6.066,1.000,0.480,1.000,1.000,0.130,0.018,0.480,0.041,0.033,0.022
762.000,2.645,6.291,1.000,0.640,3.000,2.000,0.119,0.386,0.558,0.374,0.022,0.028
1086.000,2.533,6.093,1.000,0.620,3.000,1.000,0.168,0.158,0.613,0.089,0.027,0.043
4180.000,2.747,6.211,1.000,0.500,1.000,1.000,0.184,0.140,0.489,0.163,0.027,0.045
4443.000,2.444,6.105,1.000,0.450,1.000,1.000,0.157,0.123,0.429,0.172,0.093,0.017
1992.000,2.442,6.199,1.000,0.540,1.000,1.000,0.135,0.070,0.539,0.189,0.038,0.022
2240.000,2.799,6.563,1.000,0.590,3.000,1.000,0.146,0.088,0.550,0.265,0.153,0.010
2559.000,2.455,6.418,1.000,0.570,3.000,1.000,0.184,0.246,0.557,0.208,0.038,0.007
2532.000,2.277,6.304,1.000,0.480,1.000,1.000,0.157,0.246,0.425,0.244,0.022,0.055
5381.000,2.509,6.086,1.000,0.630,3.000,1.000,0.157,0.018,0.557,0.339,0.000,0.037
