time_betw_scan_min,CA,YM,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
1594,2.312,7.054,Failed,25.7,2.09,10.8,37.04,33.56,416,18.2,-3.48,35,15.13,-0.45,0
1523,2.884,6.974,Failed,23.32,2.04,14.1,41.11,41.37,150,8.7,0.26,196,8.47,-0.26,-0.06
1396,2.589,6.73,Failed,21.47,1.98,10.2,40.63,40.23,187,7.7,-0.4,91,10.63,-0.52,-0.04
114,2.589,7.022,Failed,18.92,2.28,9.4,35.19,29.58,675,9.1,-5.61,21,10.36,-0.3,-0.05
6074,2.625,6.166,Failed,22.67,2.05,9,35.43,32.12,628,7.1,-3.31,22,10.12,-0.14,-0.03
5840,2.681,6.888,Failed,24.32,2.03,9.1,38.58,35.75,408,11.4,-2.83,36,14.27,-0.46,-0.15
498,2.454,6.554,Failed,20.22,2.21,10,35.33,32.26,507,9.3,-3.07,21,12.48,-0.05,0.06
10086,2.585,6.991,Failed,22.02,2.06,11.1,37.74,35.29,448,12,-2.45,32,10.35,-0.57,-0.06
1426,2.62,5.656,Failed,24.65,2.08,9.3,37.04,33.38,1119,6.8,-3.66,21,12.77,-0.12,0.03
2458,2.399,6.875,Failed,20.67,1.92,10.2,40.23,37.79,281,12.9,-2.44,76,12.48,-0.21,-0.05
12998,2.603,7.267,Failed,21.18,2.04,11.7,38.73,36.61,346,14.1,-2.12,32,9.52,-0.55,-0.06
1340,2.671,6.799,Failed,21.48,1.97,14.5,40.31,39.99,143,8.9,-0.32,178,12.28,-0.5,-0.05
3814,2.686,7.011,Failed,23.02,1.98,12.5,41.05,40.6,181,8.6,-0.45,104,12.29,-0.47,-0.21
1870,2.7,6.525,Failed,26.1,2.1,7.7,34.89,30.96,726,6.5,-3.93,21,10.29,-0.54,-0.18
4414,2.598,5.905,Failed,22.22,2.18,11.6,44.99,44.59,340,6,-0.4,32,17.86,-0.36,-0.01
45,2.545,7.253,Failed,18.35,1.94,13.1,40.67,39.99,135,7.4,-0.68,273,12.21,-0.13,-0.06
4584,2.805,6.094,Failed,16.83,2.11,9.1,38.04,34.7,404,12.6,-3.34,21,13.11,-0.55,-0.09
1508,2.557,6.814,Failed,19.22,1.84,11.5,39.05,36.19,222,15,-2.86,86,14.92,-1.13,-0.38
1424,2.46,6.851,Failed,23.37,1.74,10,39.28,34.4,587,30.8,-4.88,32,15.52,-0.83,-0.1
1148,2.786,7.001,Failed,21.57,1.99,11.6,40.29,40.22,144,8.2,-0.07,211,12.43,-0.17,-0.13
1283,2.595,6.536,Failed,21.52,2.1,11.1,35.38,29.87,592,9.9,-5.51,36,12.34,-0.19,-0.02
11066,2.898,6.235,Failed,22.97,2.19,8.8,34.94,32.55,713,8.2,-2.39,21,9.56,-0.35,-0.11
24323,2.356,6.163,Failed,23.55,3.33,10.6,38.1,37.82,547,6.3,-0.28,21,11.62,-0.31,0.02
1206,2.899,6.302,Failed,21.25,2.08,10,38.31,35.63,425,12,-2.68,32,10.4,-0.22,-0.13
9966,2.785,7.171,Failed,21.62,2.01,10.1,40.71,39.14,238,11.5,-1.57,81,11.28,-0.2,-0.06
1077,2.81,7.16,Failed,23.05,1.59,11.4,41.18,40.18,204,14,-1,102,12.7,-0.54,-0.37
2836,2.89,6.03,Failed,23.35,2.03,10.2,41.2,37.07,1201,7.2,-4.13,21,14.07,-0.31,-0.01
936,2.61,6.669,Failed,22.7,2.06,10.3,36.78,32.64,397,19.1,-4.14,36,13.52,-1.2,-0.23
1584,2.72,5.75,Failed,22.6,2.16,8.4,34.63,30.45,1158,12.2,-4.18,21,11.66,-0.52,-0.06
1345,2.61,7.174,Failed,25.55,1.98,10.2,39.44,38.58,315,16.8,-0.86,40,12.51,-0.52,0.01
1500,2.763,7.191,Failed,24.72,1.94,12.4,40.52,39.59,184,13.1,-0.93,106,13.4,-0.17,-0.07
1388,2.77,7.078,Failed,20.33,1.94,12,40.84,38.87,275,14.3,-1.97,44,12.86,-0.26,-0.09
1210,2.57,6.936,Failed,24.75,1.92,11.6,41.66,41.24,153,6.8,-0.42,196,11.71,-0.14,-0.06
1628,2.59,5.858,Failed,20.93,2.15,9.2,37.21,33.36,579,14.1,-3.85,22,15.15,-0.68,-0.06
1973,2.696,6.18,Failed,24.45,2.04,10,41.5,39.77,1043,5.5,-1.73,21,12.57,-0.26,-0.06
1555,2.8,6.026,Failed,19.97,2.28,11.8,47.68,46.91,621,5.2,-0.77,21,12.72,-0.04,0
1729,2.688,6.954,Failed,22.55,2.06,11.8,36.84,32.69,201,12.4,-4.15,86,13.96,-0.45,-0.27
4612,2.362,6.517,Failed,16.67,2,12.7,40.06,39.94,199,7.6,-0.12,31,10.97,-0.28,-0.09
2714,2.475,6.712,Failed,17.43,1.87,12.6,40.36,40.02,158,7.2,-0.34,151,9.83,-0.31,-0.13
1340,2.504,6.401,Failed,23.5,2.15,10.2,34.78,30.84,943,8.1,-3.94,21,11.17,-0.05,0.01
2275,2.477,6.245,Failed,21.9,2.1,8.8,37.2,31.6,1086,5.8,-5.6,21,10.51,-0.08,0.01
1523,2.563,6.871,Failed,23.9,2.28,10.7,35.54,32.12,625,16.7,-3.42,21,12.8,-0.07,0.13
768,2.562,6.056,Failed,21.2,2,11.2,41.09,40.49,1074,6.3,-0.6,21,10.98,-0.09,-0.02
4196,2.561,6.553,Failed,22.53,1.87,11,40.04,38.27,288,11.3,-1.77,36,11.14,-0.66,-0.2
2887,2.57,6.563,Failed,22.08,2.13,8.6,34.51,31.98,669,9,-2.53,21,10.26,-0.31,-0.14
637,2.516,5.455,Failed,20.5,1.98,10,41.67,40.73,1329,5.3,-0.94,22,11.01,-0.09,-0.05
1133,2.61,5.74,Failed,22.8,2.05,8.9,39.37,36.3,1082,7.3,-3.07,21,11.54,-0.14,-0.02
18599,2.69,6.594,Failed,19.88,2.03,12,40.7,40.24,191,6.9,-0.46,78,11.2,-0.63,-0.29
27834,2.782,6.317,Failed,22,2.07,12.8,41,40.19,160,5.2,-0.81,136,12.58,-0.13,-0.04
1589,2.767,6.555,Failed,17.95,1.95,12.7,41.12,40.6,191,7,-0.52,86,10.56,-0.31,-0.1
2235,2.635,6.132,Failed,28.03,1.97,16.5,40.79,40.6,206,5,-0.19,76,11.34,-0.31,-0.08
1789,2.746,6.868,Failed,28.15,2,12.1,39.73,38.01,275,13.6,-1.72,63,14.07,-0.51,-0.14
5457,2.11,5.443,Failed,22.32,2.24,8,37.09,32.02,1168,5.8,-5.07,21,9.77,0.01,0.52
5780,2.609,7.058,Failed,24.07,1.9,9.9,37.03,36.62,273,12.8,-0.41,88,8.96,-0.15,-0.04
2529,2.708,6.535,Failed,20.6,2.01,10.5,39.77,37.39,486,11.3,-2.38,32,13.75,-0.8,-0.14
2748,2.581,6.107,Failed,22.42,2.1,8,32.11,25.38,490,9.5,-6.73,81,12.97,-0.36,-0.08
2929,2.6,6.543,Failed,18.8,1.93,11.8,40.67,39.64,168,9.6,-1.03,136,14.38,-0.76,-0.03
1723,2.507,7.008,Failed,17.68,1.93,12.8,40.36,39.45,181,11.2,-0.91,136,10.66,-0.3,-0.09
4454,2.78,5.844,Failed,22.52,2.23,9.1,37.59,33.71,656,12.9,-3.88,21,11.28,-0.59,-0.04
1596,2.809,6.336,Failed,22.3,2.02,10.1,39.94,36.33,438,14.3,-3.61,32,14.3,-1.54,-0.46
4319,2.67,6.234,Failed,21.92,2.03,9.9,40.77,37.72,566,12,-3.05,22,14.85,-0.63,-0.06
3030,2.353,7.281,Failed,22.57,1.91,11.4,41.43,40.55,235,14.4,-0.88,76,16.28,-1.23,-0.16
1368,2.624,6.646,Failed,21.9,2.21,8.6,35.99,33.41,463,11.6,-2.58,32,11.68,-0.16,-0.01
304,2.455,6.316,Failed,23.1,2.05,10.6,41.62,41.18,188,6.1,-0.44,91,13.51,-0.23,-0.12
8995,2.733,7.058,Failed,23.12,2.01,13.5,40.63,40.25,118,8.9,-0.38,432,10.22,-0.21,-0.1
1360,2.53,6.004,Failed,24.5,2.16,9.4,37.28,33.5,1172,6.8,-3.78,30,12.84,0.01,0.04
3180,2.521,6.779,Failed,22.62,3.35,9.4,24.07,16.9,1658,9.6,-7.17,21,10.03,-0.05,0.05
3187,2.403,6.972,Failed,22.82,2.29,8.2,29.95,21.64,1097,8.5,-8.31,21,12.32,-0.04,0.09
5699,2.547,6.108,Failed,23.83,1.99,10.3,39.27,36.84,446,11.9,-2.43,21,11.27,-0.94,-0.15
482,2.501,6.297,Failed,23.87,1.99,12.9,40.79,33.4,407,4.9,-7.39,32,12.12,-0.23,-0.04
3923,2.751,6.724,Failed,22.23,2.18,9.8,36.41,33.46,399,14.9,-2.95,32,11.62,-0.34,0.02
1063,2.658,6.738,Failed,20.12,1.92,15.5,40.61,40.16,154,8.2,-0.45,196,12.39,-0.04,-0.05
1231,2.602,6.545,Failed,20.98,2.49,9.4,28.22,22.55,1106,9.7,-5.67,21,9.42,-0.06,0.03
1617,2.651,6.863,Failed,23.07,2.14,9.1,35.22,32.75,314,25.7,-2.47,40,14.29,-0.17,-0.42
1037,2.52,6.269,Failed,24.52,2.2,9.2,36.85,33.76,292,14.3,-3.09,36,13.67,0.02,0.06
6919,2.436,5.963,Failed,22.03,2.01,10.2,41.11,39.63,1296,6.3,-1.48,22,11.23,-0.26,-0.02
2623,2.51,6.126,Failed,25.43,2.02,11.2,41.51,40.91,1115,6.2,-0.6,21,11.62,-0.08,-0.01
3805,2.796,6.877,Failed,2.57,2.09,8.2,32.6,31.66,580,10.2,-0.94,11,10.67,-0.9,-0.22
1849,2.52,6.339,Failed,16.12,2.11,10,37.66,34.42,616,11.8,-3.24,21,13.87,-0.15,-0.01
1089,2.867,6.718,Failed,21.6,1.75,6.2,31.98,30.06,504,8.6,-1.92,31,8.1,0.07,0.02
1088,2.842,6.292,Failed,21.6,1.7,5,28.27,25.47,836,12.5,-2.8,31,6.98,0.09,-0.01
1238,2.51,6.243,Failed,21.6,1.83,6.6,34.03,32.14,768,8.3,-1.89,21,8.31,0,-0.03
2686,2.689,6.839,Failed,22.68,1.99,9,38.6,35.78,293,12.2,-2.82,21,13.84,-0.92,-0.08
2684,2.566,6.938,Failed,22.68,2.13,9.3,37.86,34.23,386,14.1,-3.63,64,12.11,-0.72,-0.07
1031,2.883,6.849,Failed,21.83,2.09,10.2,37.22,33.8,367,13.7,-3.42,63,12.3,-0.15,-0.03
2785,2.605,6.568,Failed,22.52,2.17,9.3,39.17,36.27,600,11.7,-2.9,21,12.49,-0.67,-0.09
1685,2.94,7.036,Failed,19.82,1.96,10.2,37.8,35.59,425,19,-2.21,32,15.29,-0.86,-0.19
1209,2.74,6.333,Failed,24.8,1.88,11.1,40.98,39.91,191,7,-1.07,91,13.19,-0.15,-0.1
1147,2.88,6.94,Failed,24.9,2.24,10.3,36.93,34.49,284,14.2,-2.44,67,14.56,-0.2,-0.08
1466,2.58,6.82,Failed,21.85,2.15,9.4,35.14,31.89,476,18.6,-3.25,21,13.64,-0.22,-0.01
9227,2.413,6.329,Failed,22.38,14.07,9.6,36.68,46.2,303,8.2,9.52,44,8.29,11.81,-0.08
1851,2.689,7.064,Failed,20.78,2.02,14.3,41.28,40.78,186,8.1,-0.5,106,10.13,-0.18,-0.07
2251,2.21,5.873,Failed,24.55,2.07,9.4,39.45,34.49,1231,5.9,-4.96,21,9.62,-0.14,0.05
106,2.569,6.901,Failed,21.03,2.11,12.5,37.89,34.7,515,15.6,-3.19,32,12.38,-0.21,-0.01
1526,2.561,6.956,Failed,21.63,1.93,10.4,38.09,35.54,348,11.5,-2.55,64,12.9,-0.21,-0.05
1201,2.613,7.188,Failed,22.12,1.97,12.6,40.93,40.12,257,11.7,-0.81,44,11.58,-0.66,-0.11
1347,2.773,7.053,Failed,19.57,1.96,10.2,42.31,40.82,348,13.3,-1.49,36,10.26,-0.2,-0.07
795,2.527,6.747,Failed,18.3,2.13,10.5,34.85,32.12,715,7.6,-2.73,21,11.63,-0.26,-0.12
1489,2.459,7.031,Failed,22.72,1.83,14,41.31,40.87,100,13.5,-0.44,,10.24,-0.69,-0.2
579,2.533,7.08,Failed,22.88,2.12,9.3,36.04,33.38,370,9.1,-2.66,31,13.04,-0.45,-0.01
1257,2.386,6.372,Failed,20.82,1.96,7.8,33.54,32.43,632,9.3,-1.11,32,10.6,-0.07,-0.05
2619,2.647,6.768,Failed,22.15,1.8,12.8,41.33,40.96,162,5.6,-0.37,150,11.02,-0.16,-0.16
1579,2.571,6.722,Failed,24.05,1.94,11.4,38.52,36.16,164,12.6,-2.36,211,14.95,-0.25,-0.23
1119,2.463,6.425,Failed,19.9,2,13,40.59,40.25,190,6.7,-0.34,91,10.84,-0.38,-0.06
83,2.619,6.918,Failed,17,1.93,14.2,40.56,40.09,161,8.3,-0.47,136,11.42,-0.19,-0.14
5812,2.76,6.538,Failed,26.7,1.83,7.6,33.79,32.05,678,8.5,-1.74,22,9.26,-0.01,-0.04
1389,3.183,6.478,Failed,21.82,2.38,8.1,30.04,24.45,1284,9.9,-5.59,21,11.42,-0.15,-0.01
1128,2.5,6.357,Failed,26.28,2.3,9.3,37.17,35.1,463,11.4,-2.07,31,13.19,-0.14,0.01
6186,2.805,7.187,Failed,22.7,2.02,10.6,40.71,39.86,197,8.8,-0.85,95,15.15,-0.53,-0.07
113,2.589,6.635,Failed,24.77,2.04,12.3,39.61,37.87,166,11,-1.74,196,13.68,-0.79,-0.33
1460,2.411,5.607,Failed,28.25,2.03,11.3,40.58,38.95,1054,5.9,-1.63,21,11.21,-0.21,-0.03
1246,2.57,6.581,Failed,21.57,1.77,6.9,34.41,32.96,546,8.9,-1.45,31,8.17,0.02,-0.04
1575,2.675,6.787,Failed,23.52,2.1,10.3,36.7,34.23,413,11.9,-2.47,36,11.42,-0.16,-0.02
2869,2.418,5.806,Failed,23.25,2.2,11.2,34.66,30.37,859,7.9,-4.29,32,11.34,-0.23,-0.1
1441,2.606,5.661,Failed,20.6,1.98,10.1,41.01,39.84,1303,5.9,-1.17,21,11.7,-0.11,0.01
1160,2.779,6.065,Failed,24.37,2.02,12.1,40.74,38.01,1037,6,-2.73,21,11.78,-0.2,-0.07
4099,2.291,6.367,Failed,22.02,2.22,10.1,35.24,33.25,548,6.3,-1.99,21,9.32,-0.11,-0.05
470,2.819,5.829,Failed,21.55,2.57,8.3,31.79,25.42,933,8.6,-6.37,21,9.94,-0.06,0.1
1199,2.668,6.977,Failed,26.18,2.21,10.5,36.88,34.75,361,14.6,-2.13,36,13.85,-0.52,-0.15
1879,2.69,6.572,Failed,22.17,2.13,9.2,36.2,31.39,559,15.9,-4.81,21,12.4,-0.84,-0.06
1583,2.853,6.545,Failed,23.27,1.97,10.2,40.1,38.15,389,14.8,-1.95,32,16.26,-0.09,-0.03
2792,2.566,5.224,Failed,22.52,2.04,9,41.22,38.97,1192,5.2,-2.25,21,8.57,-0.03,0.04
118,2.479,5.895,Failed,23.53,2.01,9.7,42.27,40.76,1108,5.4,-1.51,21,11.09,-0.61,-0.04
1233,2.43,6.787,Failed,25.65,2.07,10.3,37.14,33.51,619,13.3,-3.63,21,13.44,-0.15,0.02
1116,2.66,7.192,Failed,25.65,2.06,11.4,40.75,38.4,277,15.1,-2.35,36,15.25,-0.27,-0.01
175,2.558,6.938,Failed,20.43,2.32,9.7,32.82,26.27,549,9.1,-6.55,21,9.77,-0.12,0.16
7051,2.731,6.86,Failed,22.58,2.04,11,36.99,34.98,199,14.2,-2.01,196,12.42,-0.01,0.01
1588,2.4,7.017,Failed,19.12,2.37,10.2,35.17,31.87,612,10.6,-3.3,21,11.9,-0.6,-0.29
897,2.415,6.659,Failed,20.93,2.61,9.5,30.34,25.06,900,8.7,-5.28,21,10.83,-0.44,0.02
2033,2.585,6.848,Failed,23.63,2.1,10.6,35.24,31.91,265,10.2,-3.33,32,11.97,-0.13,-0.02
7194,2.346,6.269,Failed,23.98,2.3,9.4,32.05,25.33,1109,5.7,-6.72,21,9.93,0.02,0.33
914,2.705,6.887,Failed,26.2,2.18,12.2,33.62,29.98,514,14.7,-3.64,44,13.56,-0.16,-0.02
361,2.708,7.368,Failed,26.22,1.99,13,41.02,40.38,197,6.7,-0.64,81,8.09,-0.12,-0.02
1305,2.748,6.933,Failed,22.95,2.08,10.1,37.57,35.07,460,14.2,-2.5,21,15.75,-0.16,-0.05
3833,2.585,7.266,Failed,21.63,2.22,9.1,36.16,33.3,416,12.5,-2.86,21,12.61,0.03,0.03
1651,2.745,5.638,Failed,18.23,1.97,9.5,41.39,39.85,1027,5.2,-1.54,21,10.64,-0.02,0.04
2898,2.618,6.525,Failed,19.67,1.95,11.3,40.22,37.55,494,11.7,-2.67,31,12.18,-0.54,-0.05
168,2.404,7.193,Failed,20.62,2.34,10.7,31.1,28,342,8.5,-3.1,21,14.2,-0.25,-0.03
1388,2.473,6.973,Failed,22.35,1.97,10.7,39.84,37.95,339,12.3,-1.89,36,12.43,-0.02,0
4731,2.546,6.389,Failed,19.67,2.04,9.2,41.03,39.39,1010,6.6,-1.64,21,11.66,-0.15,-0.05
1820,2.55,6.583,Failed,23.68,2.05,9,39.41,35.56,1093,7.2,-3.85,21,12.68,-0.1,0.01
1487,2.751,6.626,Failed,22.62,1.93,12.3,40.14,39.57,190,10,-0.57,136,12.21,-0.34,-0.11
1081,2.692,7.282,Failed,22.27,2.28,8.9,35.27,29.47,820,11.3,-5.8,21,11.34,-1.12,-0.16
1496,2.667,7.042,Failed,17.27,2.07,12.4,40.86,40.5,184,7.6,-0.36,91,11.27,-0.12,-0.02
2795,2.58,6.304,Failed,23.53,2.22,9.8,38.53,35.47,310,11.9,-3.06,36,13.2,-0.11,-0.02
2648,2.811,5.812,Failed,16.8,2.43,9.1,33.72,28.9,991,5.5,-4.82,21,8.73,-0.04,0.05
5758,2.315,6.701,Failed,16.68,1.75,10.9,39,36.77,260,13.8,-2.23,75,15.49,-0.59,-0.06
5888,2.339,6.367,Failed,16.67,1.82,10.7,40.73,38,261,12.3,-2.73,21,14.58,-0.44,-0.04
1021,2.657,6.061,Failed,23.12,2.19,9.2,38.3,34.13,497,14,-4.17,21,15.63,-1.24,-0.03
2746,2.666,6.744,Failed,22.27,2.1,10.6,38.68,35.71,309,16.3,-2.97,65,14.09,-0.21,-0.11
1390,2.99,6.008,Failed,23.05,2.37,8.5,30.52,26.6,1040,15.3,-3.92,22,13.02,-0.04,0
2974,3.05,6.977,Failed,23.23,1.94,10.5,39.89,38.45,373,11.4,-1.44,43,13.43,-0.05,-0.02
4498,2.732,6.436,Failed,22.42,2.29,9,34.68,27.67,867,11.5,-7.01,21,15.45,-0.55,0.01
1226,2.087,6.059,Failed,16.08,1.98,10.3,40.01,36.94,374,11.3,-3.07,21,11.61,-1.12,-0.08
305,2.725,7.148,Failed,21.33,2.08,10.1,38.61,35.18,377,16.5,-3.43,35,15.01,-0.12,0
4384,2.611,6.291,Failed,28.03,2.44,8.5,30.15,25.89,847,12.4,-4.26,22,11.02,-0.03,0.03
1449,2.432,6.615,Failed,24.5,2.1,9,37.54,35.51,744,11.8,-2.03,21,10.66,-0.32,0
94,2.82,6.577,Failed,23.05,2.07,9.7,38.24,36.43,371,11.5,-1.81,31,11.65,-0.1,-0.12
5557,2.823,6.401,Failed,21.6,2.21,8.4,36.3,33.1,1145,10.1,-3.2,21,12.3,-0.1,0
1436,2.694,6.765,Failed,26.1,2.01,10.8,38.81,36.61,274,11.8,-2.2,76,13.72,-0.09,0.04
1245,2.502,6.442,Failed,22.43,2.01,9.2,35.49,31.45,601,20.4,-4.04,21,16.01,-0.66,-0.01
850,2.381,7.021,Failed,22.28,2.03,10.8,39.8,38.35,433,13.7,-1.45,32,16.41,-0.67,-0.04
4160,2.414,6.604,Failed,22.33,2.14,8.9,38.06,33.08,700,11.7,-4.98,21,12.09,-0.87,-0.02
4461,2.549,5.846,Failed,22.65,1.99,9.5,41.84,40.29,1187,5.6,-1.55,21,9.61,-0.27,-0.1
4938,2.562,5.878,Failed,25.57,1.99,10.4,40.51,39.15,1343,6.4,-1.36,21,10.08,-0.09,-0.01
1987,2.599,6.062,Failed,22.68,2.02,10.8,35,39.33,463,3.9,4.33,21,10.26,0.03,0.06
1424,2.632,6.654,Failed,23.57,1.99,9.6,37.53,32.78,1053,12.7,-4.75,21,11.74,-0.07,-0.02
8816,2.432,6.826,Failed,21.62,1.76,10.5,37.41,34.42,203,12.5,-2.99,135,13.74,-0.6,0.02
835,2.54,6.194,Failed,22.47,2.2,8.5,29.63,25.03,1128,9.7,-4.6,21,12.01,-0.13,0
1663,2.518,6.919,Failed,19.98,2.24,9.3,35.14,31.93,512,10.2,-3.21,21,11.47,-0.74,-0.16
1693,2.94,6.134,Failed,23.87,2.21,8,30.55,22.85,832,8.4,-7.7,21,11.98,-0.05,0.02
5654,2.6,7.266,Failed,22.48,1.95,11.4,41.59,39.92,235,17,-1.67,75,16.62,-0.77,-0.13
3972,2.724,7.054,Failed,22.52,2.09,11,39.31,37.21,190,10,-2.1,86,11.27,-0.3,-0.15
2317,2.55,6.819,Failed,23.58,2.09,12.6,40.4,39.5,197,8.3,-0.9,86,12.29,0.02,0.07
3161,3.077,7.179,Failed,23.72,2.02,11.9,41.42,40.77,183,8.7,-0.65,102,12.82,-0.26,-0.16
1808,2.938,6.549,Failed,21.45,2.32,8.8,29.41,23.63,1026,10.4,-5.78,21,12.1,-0.03,0.36
210,2.543,6.475,Failed,24.78,1.94,12.3,40.5,37.44,214,13.1,-3.06,195,11.66,-0.54,-0.29
1062,2.36,6.053,Failed,23.43,1.99,11.7,40.48,39.29,195,6.4,-1.19,87,13.13,-0.13,-0.14
5006,2.641,6.757,Failed,22.77,1.88,10.5,39.39,38.67,235,14.1,-0.72,81,13.65,-0.05,-0.04
1662,2.582,6.643,Failed,22.45,2.02,10.1,38.94,37.1,328,12.1,-1.84,35,11.44,-0.49,-0.06
2461,2.65,6.822,Failed,21.38,2.12,10.6,38.32,35.15,339,13.6,-3.17,31,12,-0.34,-0.07
1842,2.67,7.214,Failed,21.55,2.05,11.8,40.6,40.32,180,8.8,-0.28,108,12.37,-0.07,-0.02
5394,2.538,7.083,Failed,24,1.91,12,40.74,39.65,199,8.9,-1.09,86,10.92,-0.71,-0.15
1488,2.722,7.05,Failed,24.68,1.94,12.7,40.49,38.69,248,12.7,-1.8,75,13.79,-0.22,-0.13
1420,2.479,7.035,Failed,20.52,2.01,12.6,40.99,38.89,191,9.5,-2.1,99,13.4,-0.15,-0.06
1366,2.383,6.785,Failed,20.45,1.9,12.8,41.81,40.99,173,7,-0.82,105,12.87,-0.2,-0.1
1501,2.437,7.003,Failed,20.9,2.09,10.3,39.16,37.45,272,11.3,-1.71,36,11.2,-0.39,-0.14
1188,2.589,6.721,Failed,26.45,2.09,8,34.04,31.4,600,14.3,-2.64,21,9.81,-0.12,-0.04
101,2.613,7.033,Failed,21.05,2.31,10.3,34.31,30.89,716,12,-3.42,21,12.72,-0.87,-0.15
5915,2.55,5.981,Failed,18.67,2.04,9.7,38.71,35.8,1097,7.8,-2.91,21,11.58,-0.08,0.02
1474,2.838,6.698,Failed,20.98,2.08,13.5,38.99,37.3,330,11.3,-1.69,36,12.47,-0.18,-0.25
1487,2.469,7.02,Failed,21.42,1.91,11.2,41.33,37.77,304,13.4,-3.56,45,12.03,-0.37,-0.07
287,2.652,6.747,Failed,25.25,1.93,12.8,40.46,39.71,195,7.5,-0.75,96,10.67,-0.17,0.01
1934,2.393,6.838,Failed,20.5,2,10.6,39.56,37.58,239,11.4,-1.98,64,11.88,-0.28,-0.08
1159,2.53,6.282,Failed,22.28,2.04,10.2,40.22,35.6,1278,7.7,-4.62,21,11.6,-0.16,-0.02
9183,2.514,6.544,Failed,22.7,1.99,9.8,38.82,34.82,362,12.6,-4,35,16.96,-0.32,-0.04
826,2.454,6.316,Failed,22.45,2.06,8.6,38.24,35.49,1027,6.5,-2.75,21,9.2,-0.15,0
19154,2.917,6.725,Failed,19.88,2.08,10.4,37.32,34.39,319,12.2,-2.93,35,11.57,-0.31,-0.04
1714,2.496,6.013,Failed,24.92,1.91,13.2,40.01,40.18,145,4.7,0.17,135,12.14,-0.15,-0.18
1585,2.577,6.332,Failed,19.5,2,11.1,41.21,40.52,187,6.1,-0.69,91,11.26,-0.59,-0.17
3069,2.729,6.859,Failed,28.07,2.01,13.2,36.55,34.47,247,13.4,-2.08,21,11.57,-0.38,-0.14
4303,2.681,6.54,Failed,22.5,2.14,9,35.75,31.65,827,9.5,-4.1,22,13.5,-0.1,0
2307,2.503,6.267,Failed,23.57,2.37,8.8,35.26,31.26,472,9.6,-4,21,15.31,0.22,0.42
1299,2.47,5.907,Failed,16.82,1.96,11.6,40.77,40.27,170,6,-0.5,106,14.38,-0.26,-0.06
986,2.721,6.369,Failed,19.82,2.07,8.5,34.85,30.1,601,6.9,-4.75,30,10.73,-0.55,-0.08
1680,2.786,5.302,Failed,22.5,2.03,9.9,40.4,39.46,1046,6.3,-0.94,21,10.85,-0.44,-0.01
2778,2.53,6.994,Failed,20.57,2.16,10.4,34.97,26.43,661,9.3,-8.54,21,17.8,-0.08,0.03
3311,2.555,7.233,Failed,23.57,2.02,12.6,41.09,38.48,315,11.8,-2.61,76,13.55,-0.2,0.01
5626,2.644,6.686,Failed,21.83,2.04,9.1,35.93,32.9,731,8.2,-3.03,21,12.32,-0.04,0.03
19886,2.274,6.978,Failed,21,2.19,11.3,38.52,37.32,266,11.4,-1.2,64,12.06,-0.43,-0.28
4460,2.66,6.342,Failed,22.48,2.11,10.4,39.89,37.66,328,12,-2.23,32,11.05,-0.11,-0.04
16,2.56,6.136,Failed,23.33,2.04,10.4,42.48,41.23,1124,5.9,-1.25,21,13.54,-0.05,0
1292,2.59,6.173,Failed,23.37,2.02,11.2,42.22,41.54,1052,6,-0.68,21,14.5,-0.06,0.01
1395,2.55,6.78,Failed,21.87,2.23,9.7,36.71,32.45,387,15.6,-4.26,40,15.36,-0.01,0
1316,2.587,6.104,Failed,19.95,2.03,10.2,41.43,40.43,1060,4.8,-1,21,12.78,-0.03,0.01
4114,2.579,6.912,Failed,23.35,1.98,12.1,40.43,38,515,11.6,-2.43,32,11.58,-0.61,-0.13
1562,2.403,6.787,Failed,23.9,1.92,11.2,41.18,40.46,171,6.6,-0.72,36,11.12,-0.53,-0.18
5693,2.618,7.322,Failed,25.63,2.09,10.8,39.86,38.27,262,15,-1.59,75,10.06,-0.12,-0.01
900,2.417,6.404,Failed,20.95,2.12,10.4,38.79,34.75,622,11.6,-4.04,21,12.32,-0.96,0.04
10078,2.584,7.228,Failed,21.98,2.2,10.5,36.4,33.06,402,14.2,-3.34,44,12.62,-0.64,-0.05
1450,2.773,6.8,Failed,21.6,2.18,11.2,37.49,35.48,355,14.6,-2.01,32,12.22,-0.1,0.01
1603,2.548,7.162,Failed,21.42,1.89,12.9,42.18,40.34,169,12.7,-1.84,139,10.6,-0.56,-0.3
1742,2.663,6.712,Failed,21.63,2.15,9.5,36.08,32.08,500,8.6,-4,21,11.13,-0.27,-0.16
3444,2.645,6.872,Failed,23.83,2.13,9.1,34.84,28.75,714,23.1,-6.09,32,14.7,-0.25,0.12
4462,2.65,5.728,Failed,22.53,2.01,9.1,41.09,39.55,1111,6,-1.54,21,9.61,-0.3,-0.07
3012,2.274,6.681,Failed,19.97,1.79,11.1,39.18,38.96,189,10.2,-0.22,136,9.49,-0.43,-0.14
