time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 4 clusters,cluster normalized - 4 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
3161.000,2.671,7.292,1.000,0.570,3.000,2.000,0.146,0.316,0.413,0.376,0.098,0.007
2019.000,2.718,6.654,1.000,0.580,3.000,1.000,0.200,0.175,0.491,0.123,0.055,0.090
1655.000,2.622,6.387,1.000,0.400,1.000,1.000,0.157,0.000,0.413,0.020,0.186,0.151
1269.000,2.826,6.025,1.000,0.480,1.000,1.000,0.135,0.105,0.401,0.008,0.055,0.027
1316.000,2.502,6.682,1.000,0.570,3.000,1.000,0.076,0.088,0.394,0.296,0.164,0.045
1765.000,2.599,6.075,1.000,0.470,1.000,1.000,0.135,0.175,0.594,0.169,0.016,0.146
1802.000,2.767,6.993,1.000,0.330,1.000,1.000,0.238,0.070,0.422,0.127,0.044,0.018
7863.000,2.661,7.109,1.000,0.270,1.000,1.000,0.243,0.123,0.433,0.269,0.164,0.073
1260.000,2.694,6.850,1.000,0.660,2.000,3.000,0.124,0.088,0.557,0.450,0.131,0.008
2660.000,2.544,5.993,1.000,0.410,1.000,1.000,0.135,0.105,0.624,0.160,0.055,0.076
408.000,2.770,6.264,1.000,0.320,1.000,1.000,0.114,0.018,0.484,0.179,0.186,0.209
9687.000,2.554,6.577,1.000,0.590,3.000,1.000,0.086,0.053,0.463,0.183,0.016,0.032
4655.000,2.627,6.635,1.000,0.490,1.000,3.000,0.216,0.105,0.257,0.398,0.077,0.098
8835.000,2.558,5.983,1.000,0.650,2.000,1.000,0.151,0.175,0.345,0.108,0.016,0.000
4293.000,2.522,6.220,1.000,0.560,3.000,1.000,0.130,0.088,0.543,0.165,0.027,0.068
1936.000,2.473,6.221,1.000,0.340,1.000,1.000,0.162,0.053,0.539,0.269,0.071,0.159
1434.000,2.721,7.068,1.000,0.570,3.000,1.000,0.151,0.105,0.355,0.123,0.066,0.090
3863.000,2.760,6.253,1.000,0.460,1.000,1.000,0.168,0.000,0.526,0.311,0.055,0.078
4409.000,2.671,6.166,1.000,0.440,1.000,1.000,0.151,0.000,0.585,0.010,0.011,0.095
1597.000,2.386,5.900,1.000,0.480,1.000,1.000,0.189,0.070,0.529,0.238,0.044,0.051
20.000,2.778,6.229,1.000,0.630,3.000,2.000,0.184,0.456,0.506,0.360,0.000,0.043
2694.000,2.645,5.638,1.000,0.590,3.000,1.000,0.151,0.035,0.413,0.239,0.126,0.166
2534.000,2.835,6.411,1.000,0.520,3.000,1.000,0.103,0.246,0.461,0.297,0.142,0.008
1705.000,2.488,6.041,1.000,0.460,1.000,1.000,0.151,0.018,0.531,0.066,0.011,0.071
2864.000,2.777,6.189,1.000,0.460,1.000,1.000,0.043,0.316,0.177,0.174,0.186,0.053
1466.000,2.695,6.233,1.000,0.510,3.000,1.000,0.184,0.035,0.611,0.324,0.038,0.061
7079.000,2.294,5.562,1.000,0.440,1.000,1.000,0.162,0.088,0.566,0.175,0.005,0.020
2477.000,2.577,6.460,1.000,0.560,3.000,1.000,0.232,0.281,0.463,0.236,0.027,0.063
1406.000,2.473,5.420,1.000,0.520,3.000,1.000,0.168,0.070,0.425,0.010,0.044,0.327
2496.000,2.889,5.635,1.000,0.380,1.000,2.000,0.124,0.351,0.537,0.344,0.033,0.012
2831.000,2.620,5.795,1.000,0.470,1.000,1.000,0.130,0.211,0.492,0.043,0.027,0.010
913.000,2.530,6.701,1.000,0.570,3.000,1.000,0.070,0.035,0.287,0.168,0.022,0.312
672.000,2.980,6.075,1.000,0.610,3.000,1.000,0.151,0.263,0.519,0.379,0.027,0.013
1411.000,2.747,6.472,1.000,0.550,3.000,1.000,0.162,0.263,0.607,0.272,0.011,0.037
499.000,2.485,5.734,1.000,0.510,3.000,3.000,0.146,0.070,0.519,0.394,0.049,0.128
1365.000,2.930,5.981,1.000,0.370,1.000,1.000,0.135,0.123,0.554,0.019,0.011,0.002
1381.000,2.635,5.727,1.000,0.590,3.000,1.000,0.168,0.035,0.546,0.229,0.055,0.018
250.000,2.591,6.178,1.000,0.380,1.000,2.000,0.232,0.333,0.550,0.426,0.077,0.071
4278.000,2.648,5.579,1.000,0.510,3.000,1.000,0.108,0.105,0.540,0.109,0.022,0.013
1252.000,2.593,7.028,1.000,0.630,3.000,2.000,0.124,0.421,0.463,0.333,0.077,0.037
1353.000,2.564,6.228,1.000,0.430,1.000,0.000,0.124,0.035,0.088,0.245,0.082,0.419
8166.000,2.731,6.862,1.000,0.440,1.000,1.000,0.141,0.035,0.456,0.186,0.038,0.262
2865.000,2.469,6.091,1.000,0.580,3.000,1.000,0.173,0.018,0.403,0.191,0.098,0.086
1669.000,2.622,6.520,1.000,0.440,1.000,1.000,0.178,0.053,0.546,0.386,0.016,0.098
3447.000,2.602,5.896,1.000,0.460,1.000,1.000,0.189,0.070,0.457,0.102,0.082,0.183
1451.000,2.544,6.195,1.000,0.580,3.000,1.000,0.162,0.158,0.498,0.090,0.055,0.045
1311.000,2.046,5.683,1.000,0.590,3.000,1.000,0.173,0.193,0.412,0.235,0.038,0.070
1431.000,2.654,6.018,1.000,0.430,1.000,1.000,0.173,0.123,0.534,0.146,0.022,0.010
2304.000,2.532,5.910,1.000,0.400,1.000,1.000,0.200,0.246,0.546,0.184,0.000,0.022
2003.000,2.723,6.689,1.000,0.510,3.000,1.000,0.151,0.105,0.456,0.282,0.016,0.113
1654.000,2.578,6.355,1.000,0.630,3.000,1.000,0.168,0.018,0.456,0.131,0.098,0.141
207.000,2.523,6.092,1.000,0.510,3.000,1.000,0.178,0.035,0.440,0.098,0.033,0.032
4787.000,2.579,5.531,1.000,0.590,3.000,1.000,0.211,0.088,0.547,0.282,0.044,0.088
2707.000,2.710,6.048,1.000,0.400,1.000,1.000,0.195,0.070,0.575,0.193,0.055,0.051
203.000,2.717,5.691,1.000,0.500,3.000,1.000,0.108,0.246,0.286,0.028,0.115,0.168
1521.000,2.700,5.805,1.000,0.620,3.000,1.000,0.043,0.158,0.287,0.018,0.087,0.110
1394.000,2.648,6.193,1.000,0.570,3.000,1.000,0.141,0.140,0.450,0.172,0.027,0.055
6864.000,2.536,5.869,1.000,0.480,1.000,1.000,0.162,0.123,0.476,0.161,0.038,0.081
856.000,2.673,6.476,1.000,0.390,1.000,1.000,0.173,0.053,0.408,0.085,0.011,0.042
590.000,2.540,5.600,1.000,0.420,1.000,1.000,0.151,0.035,0.462,0.061,0.000,0.007
1387.000,2.946,6.393,1.000,0.520,3.000,1.000,0.108,0.175,0.477,0.262,0.005,0.027
1348.000,2.690,6.288,1.000,0.540,3.000,1.000,0.195,0.175,0.336,0.183,0.098,0.161
1163.000,2.682,5.941,1.000,0.490,1.000,1.000,0.162,0.158,0.496,0.271,0.033,0.148
106.000,2.633,5.935,1.000,0.470,1.000,1.000,0.146,0.088,0.600,0.268,0.071,0.028
1722.000,2.595,6.809,1.000,0.480,1.000,2.000,0.178,0.386,0.455,0.327,0.027,0.150
1780.000,2.641,5.911,1.000,0.620,3.000,1.000,0.146,0.000,0.488,0.147,0.044,0.103
18332.000,2.568,6.564,1.000,0.570,3.000,1.000,0.124,0.088,0.502,0.213,0.011,0.081
385.000,2.476,5.661,1.000,0.510,3.000,1.000,0.146,0.105,0.547,0.102,0.049,0.025
1528.000,2.522,5.863,1.000,0.530,3.000,1.000,0.168,0.018,0.177,0.042,0.087,0.183
1400.000,2.732,5.632,1.000,0.520,3.000,3.000,0.103,0.070,0.439,0.429,0.005,0.326
155.000,2.507,6.391,1.000,0.560,3.000,1.000,0.124,0.246,0.508,0.224,0.027,0.103
1178.000,2.746,6.387,1.000,0.490,1.000,2.000,0.157,0.404,0.429,0.366,0.126,0.091
6137.000,2.667,6.568,1.000,0.510,3.000,1.000,0.157,0.088,0.403,0.316,0.011,0.032
4628.000,2.770,6.383,1.000,0.560,3.000,1.000,0.108,0.018,0.529,0.330,0.038,0.028
4413.000,2.470,5.740,1.000,0.560,3.000,1.000,0.086,0.175,0.252,0.014,0.060,0.193
931.000,2.560,5.901,1.000,0.580,3.000,1.000,0.135,0.035,0.392,0.128,0.027,0.279
2536.000,2.596,5.912,1.000,0.420,1.000,1.000,0.227,0.035,0.567,0.179,0.011,0.000
10323.000,2.487,6.441,1.000,0.450,1.000,0.000,0.151,0.053,0.151,0.202,0.273,0.424
1303.000,2.741,6.253,1.000,0.410,1.000,1.000,0.189,0.211,0.618,0.264,0.055,0.018
1621.000,2.548,6.999,1.000,0.460,1.000,2.000,0.081,0.333,0.566,0.431,0.120,0.010
4497.000,2.873,7.151,1.000,0.610,3.000,2.000,0.178,0.474,0.533,0.174,0.027,0.065
762.000,2.645,6.291,1.000,0.400,1.000,2.000,0.119,0.386,0.558,0.372,0.022,0.028
1476.000,2.601,6.417,1.000,0.510,3.000,1.000,0.178,0.053,0.509,0.050,0.044,0.025
1523.000,2.639,6.177,1.000,0.570,3.000,1.000,0.119,0.105,0.537,0.202,0.016,0.040
42.000,2.620,6.104,1.000,0.600,3.000,1.000,0.097,0.018,0.520,0.197,0.011,0.080
494.000,2.460,6.176,1.000,0.550,3.000,1.000,0.146,0.123,0.354,0.010,0.055,0.022
1558.000,2.700,6.180,1.000,0.520,3.000,1.000,0.162,0.351,0.504,0.160,0.022,0.002
1234.000,2.580,6.272,1.000,0.330,1.000,1.000,0.054,0.246,0.442,0.108,0.011,0.075
8013.000,2.700,6.125,1.000,0.550,3.000,1.000,0.097,0.228,0.473,0.201,0.022,0.047
1347.000,2.828,6.904,1.000,0.540,3.000,1.000,0.124,0.088,0.492,0.179,0.109,0.066
1894.000,2.686,5.930,1.000,0.300,1.000,1.000,0.173,0.246,0.436,0.065,0.049,0.012
4552.000,2.570,5.593,1.000,0.530,3.000,1.000,0.119,0.193,0.186,0.060,0.098,0.030
1068.000,2.621,6.280,1.000,0.270,1.000,1.000,0.146,0.018,0.460,0.285,0.087,0.035
1174.000,2.655,6.353,1.000,0.610,3.000,1.000,0.200,0.140,0.540,0.272,0.022,0.037
1259.000,2.585,5.786,1.000,0.560,3.000,1.000,0.184,0.298,0.588,0.202,0.000,0.008
987.000,2.800,6.902,1.000,0.550,3.000,2.000,0.227,0.351,0.645,0.267,0.060,0.005
957.000,2.690,6.254,1.000,0.610,3.000,2.000,0.114,0.316,0.494,0.413,0.115,0.051
1403.000,2.446,6.065,1.000,0.590,3.000,0.000,0.146,0.140,0.258,0.263,0.044,0.379
1947.000,2.541,5.806,1.000,0.370,1.000,1.000,0.124,0.000,0.453,0.067,0.022,0.131
1058.000,2.026,6.239,1.000,0.600,3.000,1.000,0.162,0.105,0.316,0.104,0.000,0.332
2437.000,2.400,5.837,1.000,0.680,2.000,0.000,0.065,0.070,0.338,0.119,0.115,0.331
959.000,2.384,6.909,1.000,0.590,3.000,1.000,0.124,0.123,0.561,0.330,0.082,0.017
1041.000,2.475,6.132,1.000,0.610,3.000,1.000,0.178,0.123,0.511,0.152,0.049,0.050
5714.000,2.699,6.595,1.000,0.490,1.000,1.000,0.146,0.035,0.481,0.305,0.066,0.110
7091.000,2.616,6.089,1.000,0.570,3.000,1.000,0.168,0.228,0.478,0.111,0.044,0.085
31.000,2.505,6.413,1.000,0.630,3.000,1.000,0.232,0.018,0.553,0.037,0.055,0.003
2490.000,2.831,6.642,1.000,0.500,3.000,2.000,0.135,0.421,0.431,0.390,0.038,0.091
24.000,2.567,6.458,1.000,0.410,1.000,1.000,0.086,0.035,0.550,0.314,0.038,0.023
1444.000,2.386,5.265,1.000,0.470,1.000,0.000,0.124,0.281,0.243,0.379,0.109,0.387
9984.000,2.480,5.926,1.000,0.500,3.000,0.000,0.065,0.053,0.170,0.009,0.169,0.168
3120.000,2.628,6.221,1.000,0.360,1.000,1.000,0.114,0.193,0.459,0.210,0.027,0.030
201.000,2.868,6.675,1.000,0.550,3.000,1.000,0.119,0.140,0.534,0.285,0.049,0.048
396.000,2.850,6.131,1.000,0.520,3.000,1.000,0.146,0.053,0.459,0.027,0.087,0.101
2537.000,2.633,6.001,1.000,0.510,3.000,1.000,0.108,0.123,0.322,0.093,0.044,0.010
3009.000,2.750,5.937,1.000,0.460,1.000,2.000,0.162,0.544,0.578,0.315,0.022,0.053
787.000,2.652,6.461,1.000,0.580,3.000,1.000,0.238,0.070,0.491,0.366,0.131,0.040
1461.000,2.517,5.968,1.000,0.530,3.000,1.000,0.114,0.070,0.544,0.017,0.022,0.032
396.000,2.850,6.131,1.000,0.490,1.000,1.000,0.146,0.053,0.459,0.027,0.087,0.101
7560.000,2.410,6.690,1.000,0.520,3.000,1.000,0.211,0.000,0.306,0.070,0.093,0.038
3462.000,2.479,6.250,1.000,0.430,1.000,1.000,0.162,0.070,0.410,0.227,0.022,0.045
1357.000,2.547,6.372,1.000,0.620,3.000,1.000,0.168,0.316,0.429,0.015,0.153,0.183
1539.000,2.751,5.986,1.000,0.560,3.000,1.000,0.130,0.053,0.504,0.259,0.033,0.018
2512.000,2.523,6.380,1.000,0.370,1.000,1.000,0.178,0.298,0.546,0.243,0.071,0.015
1423.000,2.703,6.150,1.000,0.590,3.000,0.000,0.157,0.000,0.211,0.107,0.251,0.239
1436.000,2.541,6.066,1.000,0.240,1.000,1.000,0.119,0.053,0.301,0.147,0.066,0.140
1589.000,2.569,6.523,1.000,0.580,3.000,0.000,0.119,0.175,0.058,0.178,0.087,0.221
1521.000,2.550,5.698,1.000,0.630,3.000,1.000,0.097,0.298,0.190,0.144,0.120,0.110
183.000,2.578,6.052,1.000,0.390,1.000,1.000,0.141,0.000,0.512,0.121,0.011,0.027
1706.000,2.597,6.829,1.000,0.560,3.000,2.000,0.162,0.386,0.390,0.388,0.044,0.133
1886.000,2.755,6.413,1.000,0.620,3.000,1.000,0.151,0.000,0.301,0.030,0.169,0.193
236.000,2.792,6.181,1.000,0.540,3.000,1.000,0.162,0.158,0.412,0.287,0.098,0.065
3843.000,2.882,7.144,1.000,0.550,3.000,1.000,0.189,0.123,0.434,0.377,0.169,0.038
740.000,2.488,6.772,1.000,0.420,1.000,1.000,0.211,0.018,0.440,0.024,0.005,0.070
2613.000,2.509,6.463,1.000,0.520,3.000,1.000,0.184,0.281,0.422,0.285,0.115,0.171
7082.000,2.401,5.969,1.000,0.610,3.000,1.000,0.211,0.035,0.537,0.119,0.027,0.032
1417.000,2.336,5.728,1.000,0.400,1.000,1.000,0.043,0.123,0.349,0.135,0.077,0.302
3051.000,2.430,7.116,1.000,0.440,1.000,0.000,0.097,0.158,0.219,0.196,0.148,0.390
1149.000,2.447,5.853,1.000,0.330,1.000,1.000,0.168,0.246,0.379,0.338,0.038,0.075
1189.000,2.555,6.763,1.000,0.510,3.000,0.000,0.076,0.105,0.130,0.105,0.197,0.334
3079.000,2.780,6.343,1.000,0.680,2.000,1.000,0.141,0.070,0.466,0.213,0.022,0.018
1776.000,2.743,6.238,1.000,0.510,3.000,1.000,0.151,0.000,0.249,0.003,0.055,0.148
1022.000,2.861,6.573,1.000,0.620,3.000,1.000,0.114,0.228,0.518,0.047,0.027,0.332
1530.000,2.472,6.181,1.000,0.630,3.000,1.000,0.211,0.193,0.466,0.269,0.005,0.058
1245.000,2.844,6.242,1.000,0.560,3.000,2.000,0.162,0.509,0.491,0.455,0.164,0.025
1509.000,2.703,6.500,1.000,0.600,3.000,1.000,0.189,0.035,0.566,0.145,0.044,0.048
1711.000,2.673,6.187,1.000,0.530,3.000,1.000,0.108,0.053,0.443,0.125,0.153,0.221
2806.000,2.493,6.044,1.000,0.640,2.000,1.000,0.151,0.140,0.509,0.005,0.033,0.068
2358.000,2.680,6.634,1.000,0.380,1.000,3.000,0.141,0.193,0.468,0.418,0.066,0.103
955.000,2.570,6.229,1.000,0.570,3.000,1.000,0.130,0.140,0.480,0.320,0.027,0.040
1188.000,2.657,6.628,1.000,0.680,2.000,1.000,0.157,0.105,0.499,0.311,0.022,0.143
1132.000,2.550,6.357,1.000,0.490,1.000,2.000,0.135,0.351,0.495,0.399,0.066,0.073
2773.000,2.700,5.990,1.000,0.580,3.000,1.000,0.146,0.105,0.520,0.084,0.038,0.090
1545.000,2.690,6.522,1.000,0.490,1.000,1.000,0.103,0.053,0.341,0.033,0.158,0.233
1272.000,2.445,5.823,1.000,0.580,3.000,1.000,0.130,0.175,0.496,0.103,0.016,0.035
1108.000,2.351,5.868,1.000,0.580,3.000,1.000,0.168,0.018,0.504,0.108,0.038,0.061
830.000,2.556,6.278,1.000,0.610,3.000,1.000,0.157,0.000,0.243,0.107,0.044,0.121
1132.000,2.664,6.574,1.000,0.580,3.000,3.000,0.135,0.123,0.498,0.464,0.098,0.028
2710.000,2.247,6.250,1.000,0.570,3.000,1.000,0.103,0.263,0.544,0.323,0.027,0.083
391.000,2.573,6.873,1.000,0.510,3.000,1.000,0.146,0.123,0.471,0.119,0.071,0.095
5395.000,2.684,5.672,1.000,0.590,3.000,1.000,0.119,0.105,0.345,0.093,0.022,0.017
786.000,2.520,6.798,1.000,0.490,1.000,2.000,0.130,0.281,0.608,0.437,0.066,0.163
1494.000,2.847,5.894,1.000,0.490,1.000,1.000,0.114,0.246,0.513,0.119,0.049,0.143
321.000,2.861,6.701,1.000,0.660,2.000,3.000,0.168,0.140,0.470,0.429,0.093,0.133
16913.000,2.762,6.417,1.000,0.600,3.000,1.000,0.173,0.211,0.354,0.022,0.049,0.065
1502.000,2.664,5.754,1.000,0.540,3.000,1.000,0.162,0.035,0.583,0.128,0.016,0.012
1324.000,2.550,6.624,1.000,0.560,3.000,1.000,0.092,0.053,0.440,0.309,0.098,0.164
8792.000,2.378,6.497,1.000,0.490,1.000,1.000,0.151,0.140,0.508,0.318,0.011,0.005
2938.000,2.605,5.933,1.000,0.480,1.000,1.000,0.130,0.281,0.579,0.260,0.060,0.145
4293.000,2.522,6.220,1.000,0.570,3.000,1.000,0.130,0.088,0.543,0.165,0.027,0.068
5510.000,2.330,5.637,1.000,0.450,1.000,1.000,0.108,0.175,0.385,0.193,0.038,0.035
186.000,2.703,6.156,1.000,0.490,1.000,1.000,0.168,0.070,0.555,0.011,0.060,0.048
1394.000,2.675,5.827,1.000,0.490,1.000,0.000,0.146,0.123,0.212,0.280,0.027,0.389
109.000,2.325,6.264,1.000,0.600,3.000,1.000,0.178,0.175,0.607,0.048,0.011,0.090
1857.000,2.540,6.652,1.000,0.630,3.000,2.000,0.205,0.246,0.524,0.414,0.082,0.086
2451.000,2.662,6.008,1.000,0.610,3.000,1.000,0.178,0.228,0.481,0.158,0.011,0.056
953.000,2.663,6.226,1.000,0.570,3.000,1.000,0.168,0.333,0.580,0.245,0.011,0.003
1399.000,2.899,6.376,1.000,0.540,3.000,2.000,0.135,0.456,0.469,0.372,0.082,0.096
1161.000,2.647,6.443,1.000,0.570,3.000,1.000,0.076,0.211,0.531,0.395,0.066,0.010
2298.000,2.591,6.084,1.000,0.420,1.000,1.000,0.151,0.158,0.662,0.075,0.011,0.012
926.000,2.330,6.575,1.000,0.700,2.000,1.000,0.189,0.088,0.488,0.211,0.120,0.017
4583.000,2.835,6.572,1.000,0.570,3.000,2.000,0.211,0.246,0.476,0.412,0.071,0.068
3137.000,2.706,6.297,1.000,0.280,1.000,1.000,0.168,0.035,0.522,0.105,0.033,0.043
4101.000,2.551,5.620,1.000,0.430,1.000,1.000,0.178,0.018,0.681,0.325,0.011,0.120
1066.000,2.343,6.668,1.000,0.660,2.000,1.000,0.162,0.088,0.322,0.051,0.016,0.168
1039.000,2.720,6.611,1.000,0.620,3.000,1.000,0.130,0.000,0.435,0.001,0.153,0.193
1348.000,2.328,5.889,1.000,0.610,3.000,1.000,0.205,0.000,0.518,0.267,0.044,0.042
1571.000,2.862,5.752,1.000,0.440,1.000,1.000,0.162,0.053,0.580,0.042,0.044,0.002
1594.000,2.913,5.944,1.000,0.680,2.000,1.000,0.205,0.281,0.509,0.169,0.011,0.045
1621.000,2.270,6.072,1.000,0.370,1.000,1.000,0.162,0.105,0.517,0.230,0.016,0.083
2753.000,2.486,6.426,1.000,0.570,3.000,1.000,0.162,0.018,0.505,0.335,0.049,0.027
3765.000,2.526,6.052,1.000,0.540,3.000,1.000,0.119,0.018,0.466,0.158,0.011,0.085
1273.000,2.694,6.568,1.000,0.560,3.000,1.000,0.162,0.246,0.413,0.128,0.038,0.055
774.000,2.213,6.345,1.000,0.510,3.000,3.000,0.178,0.175,0.358,0.380,0.049,0.143
1335.000,2.682,6.705,1.000,0.550,3.000,1.000,0.211,0.053,0.445,0.217,0.071,0.100
1050.000,2.598,6.545,1.000,0.490,1.000,1.000,0.222,0.211,0.597,0.043,0.016,0.013
1432.000,2.773,6.096,1.000,0.710,2.000,1.000,0.178,0.316,0.531,0.184,0.011,0.060
77.000,2.529,6.749,1.000,0.680,2.000,2.000,0.168,0.351,0.449,0.348,0.027,0.151
1634.000,2.649,6.596,1.000,0.440,1.000,2.000,0.124,0.439,0.460,0.402,0.131,0.105
1269.000,2.672,5.979,1.000,0.560,3.000,1.000,0.151,0.105,0.557,0.019,0.016,0.023
1500.000,2.615,6.512,1.000,0.590,3.000,1.000,0.146,0.175,0.464,0.344,0.044,0.015
3103.000,2.500,6.068,1.000,0.600,3.000,1.000,0.173,0.281,0.438,0.192,0.000,0.050
2784.000,2.518,5.604,1.000,0.550,3.000,1.000,0.151,0.140,0.457,0.004,0.049,0.110
1437.000,2.553,6.508,1.000,0.480,1.000,1.000,0.200,0.070,0.425,0.234,0.186,0.307
1326.000,3.002,6.295,1.000,0.360,1.000,1.000,0.151,0.053,0.466,0.177,0.066,0.066
1604.000,2.551,5.720,1.000,0.410,1.000,1.000,0.119,0.158,0.533,0.091,0.016,0.040
1209.000,2.700,5.344,1.000,0.600,3.000,1.000,0.141,0.000,0.523,0.367,0.011,0.121
1665.000,2.749,6.377,1.000,0.580,3.000,1.000,0.157,0.193,0.466,0.299,0.011,0.045
1548.000,2.546,5.708,1.000,0.510,3.000,1.000,0.130,0.053,0.296,0.142,0.022,0.080
5717.000,2.597,6.585,1.000,0.480,1.000,1.000,0.227,0.018,0.558,0.274,0.005,0.003
7679.000,2.617,5.761,1.000,0.570,3.000,1.000,0.081,0.018,0.533,0.131,0.011,0.038
5768.000,2.706,6.988,1.000,0.500,3.000,1.000,0.173,0.018,0.459,0.203,0.087,0.241
7112.000,2.964,5.884,1.000,0.640,2.000,1.000,0.092,0.088,0.274,0.113,0.077,0.131
463.000,2.757,6.085,1.000,0.700,2.000,1.000,0.168,0.105,0.548,0.107,0.000,0.018
3047.000,2.648,5.882,1.000,0.670,2.000,1.000,0.130,0.123,0.406,0.005,0.016,0.033
564.000,2.646,5.988,1.000,0.510,3.000,1.000,0.119,0.228,0.478,0.274,0.049,0.154
12853.000,2.303,6.212,1.000,0.640,2.000,1.000,0.103,0.228,0.385,0.309,0.153,0.037
3382.000,2.560,6.092,1.000,0.400,1.000,1.000,0.157,0.140,0.477,0.252,0.098,0.056
1083.000,2.484,6.578,1.000,0.600,3.000,2.000,0.151,0.316,0.477,0.361,0.066,0.051
123.000,2.634,5.653,1.000,0.600,3.000,1.000,0.162,0.035,0.478,0.245,0.022,0.166
2875.000,2.595,6.403,1.000,0.330,1.000,2.000,0.211,0.456,0.530,0.351,0.093,0.045
326.000,2.424,6.795,1.000,0.370,1.000,1.000,0.168,0.175,0.414,0.313,0.077,0.000
5743.000,2.669,6.328,1.000,0.580,3.000,1.000,0.162,0.018,0.412,0.067,0.093,0.209
8637.000,2.490,5.870,1.000,0.510,3.000,1.000,0.141,0.228,0.590,0.199,0.022,0.032
1.000,2.539,5.890,1.000,0.630,3.000,1.000,0.108,0.018,0.378,0.020,0.033,0.136
4296.000,2.442,6.068,1.000,0.620,3.000,1.000,0.168,0.386,0.532,0.159,0.027,0.045
1694.000,2.750,6.107,1.000,0.580,3.000,1.000,0.135,0.053,0.477,0.112,0.016,0.131
1218.000,2.819,6.239,1.000,0.560,3.000,1.000,0.130,0.193,0.376,0.061,0.049,0.203
1275.000,2.612,5.766,1.000,0.540,3.000,1.000,0.195,0.211,0.524,0.164,0.049,0.078
3256.000,2.681,6.194,1.000,0.560,3.000,1.000,0.081,0.070,0.495,0.004,0.011,0.055
602.000,2.395,6.289,1.000,0.560,3.000,1.000,0.151,0.316,0.629,0.010,0.016,0.020
1603.000,2.705,6.103,1.000,0.280,1.000,1.000,0.162,0.053,0.358,0.135,0.044,0.090
3925.000,2.687,5.946,1.000,0.680,2.000,1.000,0.076,0.123,0.197,0.127,0.158,0.118
118.000,2.698,6.243,1.000,0.510,3.000,1.000,0.157,0.298,0.550,0.216,0.022,0.080
6920.000,2.502,6.353,1.000,0.470,1.000,1.000,0.184,0.105,0.478,0.098,0.000,0.071
4065.000,2.591,5.844,1.000,0.540,3.000,1.000,0.173,0.035,0.369,0.018,0.126,0.120
1472.000,2.370,5.812,1.000,0.510,3.000,1.000,0.119,0.053,0.425,0.135,0.077,0.151
1773.000,2.760,6.156,1.000,0.640,2.000,1.000,0.146,0.175,0.449,0.169,0.055,0.028
4206.000,2.681,6.288,1.000,0.580,3.000,2.000,0.178,0.456,0.506,0.305,0.011,0.053
1193.000,2.413,6.266,1.000,0.540,3.000,1.000,0.146,0.053,0.394,0.019,0.093,0.241
1042.000,2.543,6.288,1.000,0.630,3.000,2.000,0.130,0.333,0.478,0.319,0.038,0.023
936.000,2.636,6.108,1.000,0.560,3.000,1.000,0.157,0.018,0.494,0.055,0.060,0.042
1690.000,2.899,6.668,1.000,0.590,3.000,1.000,0.168,0.088,0.408,0.037,0.137,0.063
4583.000,2.836,5.858,1.000,0.580,3.000,1.000,0.200,0.193,0.504,0.333,0.005,0.018
438.000,2.695,6.925,1.000,0.550,3.000,1.000,0.238,0.035,0.424,0.305,0.197,0.035
2768.000,2.824,6.403,1.000,0.540,3.000,1.000,0.103,0.070,0.428,0.123,0.087,0.115
1788.000,2.797,6.167,1.000,0.350,1.000,1.000,0.178,0.140,0.538,0.065,0.049,0.131
1312.000,2.488,6.099,1.000,0.510,3.000,1.000,0.103,0.035,0.510,0.268,0.077,0.068
2913.000,2.557,6.430,1.000,0.540,3.000,1.000,0.146,0.211,0.551,0.267,0.082,0.045
14511.000,2.360,6.051,1.000,0.560,3.000,1.000,0.108,0.070,0.317,0.215,0.115,0.140
1274.000,2.374,6.904,1.000,0.490,1.000,1.000,0.141,0.316,0.509,0.320,0.005,0.075
1384.000,2.735,6.566,1.000,0.560,3.000,3.000,0.173,0.018,0.510,0.437,0.093,0.053
1754.000,2.233,5.259,1.000,0.610,3.000,1.000,0.124,0.123,0.680,0.113,0.011,0.116
2831.000,2.639,6.498,1.000,0.550,3.000,1.000,0.130,0.018,0.385,0.117,0.109,0.314
4652.000,2.449,5.730,1.000,0.560,3.000,1.000,0.141,0.088,0.628,0.088,0.060,0.213
2663.000,2.552,6.064,1.000,0.600,3.000,0.000,0.114,0.211,0.288,0.069,0.169,0.420
842.000,2.502,5.749,1.000,0.610,3.000,1.000,0.151,0.333,0.571,0.030,0.066,0.010
1252.000,2.798,7.011,1.000,0.580,3.000,2.000,0.119,0.298,0.490,0.483,0.044,0.081
4560.000,2.702,6.520,1.000,0.530,3.000,1.000,0.146,0.246,0.435,0.328,0.060,0.020
1400.000,2.771,6.834,1.000,0.510,3.000,1.000,0.216,0.175,0.512,0.365,0.109,0.065
524.000,2.581,6.485,1.000,0.550,3.000,3.000,0.227,0.211,0.382,0.396,0.066,0.085
5959.000,2.589,5.809,1.000,0.340,1.000,1.000,0.162,0.123,0.578,0.179,0.005,0.091
8832.000,2.371,6.235,1.000,0.370,1.000,1.000,0.168,0.193,0.503,0.278,0.011,0.080
